20
5
3
5
40

6	21
10	1
47	15
18	25
31	42

9	22
22	5
8	17
2	22
20	29
2	24
25	15
20	24
15	2
4	18
29	47
34	25
27	39
46	33
33	29
28	46
44	28
33	32
35	23
40	39

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

20
11
18
13
12
17
19
13
18
14
12
15
15
20
13
14
17
19
14
16

0
0
0
0
0

0

0	11.7341	24.9391	8.33023	17.2705	1.01193	5.65685	2.95161	2.68002	7.89458	4.74002	9.62417	5.03685	11.6733	3.06472	8.33115	9.32112	14.5597	18.6818	13.212	9.02411	11.5896	16.3519	16.451	11.7315	
11.7341	0	16.2196	10.9157	11.6073	10.7221	7.46298	12.7108	17.6603	18.5243	18.4975	11.4303	13.6049	5.81288	16.9972	20.9625	12.9728	10.4073	20.9675	13.7694	12.3165	15.4694	13.6342	16.236	17.423	
24.9391	16.2196	0	11.8516	14.5189	17.8219	12.7673	15.4757	21.7175	13.5896	20.0779	8.8	11.5798	16.6726	15.8004	17.9904	9.51271	14.8208	18.624	15.9035	16.8977	12.808	12.7455	13.5153	19.7138	
8.33023	10.9157	11.8516	0	6.52586	5.99266	7.01896	5.37862	6.02316	3.36774	8.08316	3.05164	1.96774	5.10286	8.29581	11.0685	10.964	5.32586	15.886	9.3145	7.23505	10.388	6.99718	7.68039	7.21774	
17.2705	11.6073	14.5189	6.52586	0	13.3154	17.5163	14.9456	21.4503	9.08304	15.5713	7.2208	13.0292	12.1661	24.2472	8.59296	5.00618	1.2	11.7602	8.81247	3.10919	6.26211	4.42684	7.46099	7.7792	
1.01193	10.7221	17.8219	5.99266	13.3154	0	6.66878	1.98862	3.69195	5.42492	8.31193	6.80474	4.02492	15.4691	4.07665	9.34308	8.30919	17.1044	21.8763	12.249	9.03418	14.9221	14.8146	9.73757	9.27492	
5.65685	7.46298	12.7673	7.01896	17.5163	6.66878	0	8.60846	8.33687	8.65989	11.0345	3.96732	6.74714	6.01646	8.72157	13.988	13.1763	9.98811	15.3643	12.5133	12.065	9.5483	7.91286	12.9725	12.3106	
2.95161	12.7108	15.4757	5.37862	14.9456	1.98862	8.60846	0	4.76425	6.44881	6.82425	6.67572	6.01354	10.4815	6.01633	7.73853	10.2978	8.95475	21.4432	10.2604	7.04557	13.6738	10.6213	12.727	16.4843	
2.68002	17.6603	21.7175	6.02316	21.4503	3.69195	8.33687	4.76425	0	5.21457	2.06	9.0748	6.61457	11.126	5.74474	11.0112	9.29143	11.349	14.7255	10.2846	11.8098	8.90955	13.3065	21.5732	15.8153	
7.89458	18.5243	13.5896	3.36774	9.08304	5.42492	8.65989	6.44881	5.21457	0	7.27457	4.17982	1.4	11.2367	13.087	13.3676	4.07686	8.91079	14.9944	5.07	10.82	12.0104	9.9	7.11265	6.65	
4.74002	18.4975	20.0779	8.08316	15.5713	8.31193	11.0345	6.82425	2.06	7.27457	0	12.3491	13.5619	16.8493	5.50236	13.9759	10.5652	15.1921	20.6552	16.956	13.2829	10.9695	16.2946	14.5677	15.1158	
9.62417	11.4303	8.8	3.05164	7.2208	6.80474	3.96732	6.67572	9.0748	4.17982	12.3491	0	2.77982	8.1545	7.00036	8.79062	10.4509	6.0208	16.581	8.54599	7.92999	8.39333	3.94554	8.49247	8.02982	
5.03685	13.6049	11.5798	1.96774	13.0292	4.02492	6.74714	6.01354	6.61457	1.4	13.5619	2.77982	0	7.0706	9.78018	8.65037	5.47686	7.2936	16.3944	6.47	10.8775	12.1558	6.72536	5.71265	5.25	
11.6733	5.81288	16.6726	5.10286	12.1661	15.4691	6.01646	10.4815	11.126	11.2367	16.8493	8.1545	7.0706	0	13.3987	15.0105	7.15989	10.4287	17.9747	10.7085	16.0581	15.5648	12.3862	11.1624	11.6101	
3.06472	16.9972	15.8004	8.29581	24.2472	4.07665	8.72157	6.01633	5.74474	13.087	5.50236	7.00036	9.78018	13.3987	0	11.3959	14.5842	13.0212	26.5556	15.5464	13.6838	16.8699	10.9459	18.8704	18.4078	
8.33115	20.9625	17.9904	11.0685	8.59296	9.34308	13.988	7.73853	11.0112	13.3676	13.9759	8.79062	8.65037	15.0105	11.3959	0	12.9235	2.60215	10.3507	8.29759	0.692965	9.19883	10.7117	10.7642	3.40037	
9.32112	12.9728	9.51271	10.964	5.00618	8.30919	13.1763	10.2978	9.29143	4.07686	10.5652	10.4509	5.47686	7.15989	14.5842	12.9235	0	6.20618	19.0712	6.39081	12.0833	10.9532	6.50538	4.00256	12.7854	
14.5597	10.4073	14.8208	5.32586	1.2	17.1044	9.98811	8.95475	11.349	8.91079	15.1921	6.0208	7.2936	10.4287	13.0212	2.60215	6.20618	0	10.5602	8.05684	1.90919	5.06211	3.22684	6.26099	8.9792	
18.6818	20.9675	18.624	15.886	11.7602	21.8763	15.3643	21.4432	14.7255	14.9944	20.6552	16.581	16.3944	17.9747	26.5556	10.3507	19.0712	10.5602	0	14.7627	11.0436	5.81598	10.2638	16.8212	11.7945	
13.212	13.7694	15.9035	9.3145	8.81247	12.249	12.5133	10.2604	10.2846	5.07	16.956	8.54599	6.47	10.7085	15.5464	8.29759	6.39081	8.05684	14.7627	0	8.99055	8.94674	4.83	2.46658	11.698	
9.02411	12.3165	16.8977	7.23505	3.10919	9.03418	12.065	7.04557	11.8098	10.82	13.2829	7.92999	10.8775	16.0581	13.6838	0.692965	12.0833	1.90919	11.0436	8.99055	0	6.9713	5.13603	8.17018	4.09333	
11.5896	15.4694	12.808	10.388	6.26211	14.9221	9.5483	13.6738	8.90955	12.0104	10.9695	8.39333	12.1558	15.5648	16.8699	9.19883	10.9532	5.06211	5.81598	8.94674	6.9713	0	4.44779	11.3231	6.90577	
16.3519	13.6342	12.7455	6.99718	4.42684	14.8146	7.91286	10.6213	13.3065	9.9	16.2946	3.94554	6.72536	12.3862	10.9459	10.7117	6.50538	3.22684	10.2638	4.83	5.13603	4.44779	0	7.29658	9.99849	
16.451	16.236	13.5153	7.68039	7.46099	9.73757	12.9725	12.727	21.5732	7.11265	14.5677	8.49247	5.71265	11.1624	18.8704	10.7642	4.00256	6.26099	16.8212	2.46658	8.17018	11.3231	7.29658	0	10.9627	
11.7315	17.423	19.7138	7.21774	7.7792	9.27492	12.3106	16.4843	15.8153	6.65	15.1158	8.02982	5.25	11.6101	18.4078	3.40037	12.7854	8.9792	11.7945	11.698	4.09333	6.90577	9.99849	10.9627	0	

0	11.8833	13.3569	8.85438	8.40831	2.40333	16.1879	1.2522	3.79326	12.7004	5.13326	12.1501	11.001	9.29393	3.10077	18.0508	9.87796	5.80831	15.2609	16.1275	15.7785	8.78081	10.0493	26.8259	8.84828	
11.8833	0	17.6536	17.9469	17.5866	12.8565	15.3333	16.0631	8.08999	16.65	9.42999	9.41011	15.8003	5.96585	15.6926	26.6386	19.0562	14.9866	20.4463	12.4558	20.4743	15.4427	11.5802	17.8494	23.4928	
13.3569	17.6536	0	17.2656	13.3179	20.6936	14.0014	15.667	9.56365	19.2203	10.9036	11.7704	15.4992	15.9935	17.1663	14.6665	7.31069	12.2703	10.6156	9.50352	9.27921	8.13842	10.7402	4.47088	9.5	
8.85438	17.9469	17.2656	0	8.25873	9.96117	7.5763	10.1066	12.6476	3.84604	8.98663	3.29577	2.14663	6.74003	11.9552	12.1466	9.44517	5.65873	6.4065	7.76209	11.3971	8.88367	9.89972	10.5953	17.4715	
8.40831	17.5866	13.3179	8.25873	0	24.0858	9.51972	12.1927	15.3343	10.2176	13.2345	13.8002	11.042	10.3043	16.8411	3.69953	6.66964	2.6	8.22164	3.81435	2.95	10.6988	6.84099	7.75833	12.5358	
2.40333	12.8565	20.6936	9.96117	24.0858	0	16.258	2.70248	6.19659	13.8072	5.53288	10.3349	12.1078	6.8906	4.76403	20.4541	20.3795	8.21164	16.3677	13.3806	21.3583	10.2311	28.3511	24.8706	11.2516	
16.1879	15.3333	14.0014	7.5763	9.51972	16.258	0	14.9357	17.0617	13.2002	12.9536	4.28053	6.11359	7.72478	16.9972	15.9281	13.4121	12.1197	12.4417	13.3341	12.4697	10.5031	14.3657	11.5801	23.5014	
1.2522	16.0631	15.667	10.1066	12.1927	2.70248	14.9357	0	5.04546	16.2681	8.23536	13.5416	11.8086	9.59308	2.06155	19.303	13.6624	7.06051	10.0058	14.7081	19.5629	7.52861	11.3912	23.2809	10.1005	
3.79326	8.08999	9.56365	12.6476	15.3343	6.19659	17.0617	5.04546	0	9.6566	1.34	18.5762	8.18	14.0558	6.89403	13.1338	17.7643	9.60157	21.55	10.7602	12.3843	17.7021	19.6701	14.0345	12.6415	
12.7004	16.65	19.2203	3.84604	10.2176	13.8072	13.2002	16.2681	9.6566	0	10.9966	7.14181	5.99266	12.3639	17.2592	16.626	14.3232	9.50476	10.2525	11.6081	13.1676	16.9958	14.4945	16.2192	21.3175	
5.13326	9.42999	10.9036	8.98663	13.2345	5.53288	12.9536	8.23536	1.34	10.9966	0	20.0543	6.84	12.4235	6.70403	14.5831	14.1385	14.3583	13.1681	9.42019	13.7243	16.0858	13.9502	14.5431	16.7428	
12.1501	9.41011	11.7704	3.29577	13.8002	10.3349	4.28053	13.5416	18.5762	7.14181	20.0543	0	5.4424	3.44426	22.3918	15.157	10.1394	8.9545	9.70227	9.93425	12.1079	14.7837	13.5689	7.29956	20.1656	
11.001	15.8003	15.4992	2.14663	11.042	12.1078	6.11359	11.8086	8.18	5.99266	6.84	5.4424	0	15.481	13.544	19.0913	7.29855	7.80535	6.32814	9.90871	13.5437	8.80531	12.683	10.1384	12.9342	
9.29393	5.96585	15.9935	6.74003	10.3043	6.8906	7.72478	9.59308	14.0558	12.3639	12.4235	3.44426	15.481	0	12.1588	11.6529	13.7467	19.69	12.0666	6.48999	18.7052	13.6695	11.02	10.7438	21.0158	
3.10077	15.6926	17.1663	11.9552	16.8411	4.76403	16.9972	2.06155	6.89403	17.2592	6.70403	22.3918	13.544	12.1588	0	18.1897	13.8626	8.90909	17.9008	13.0268	19.9869	9.59016	17.5568	16.7024	11.9491	
18.0508	26.6386	14.6665	12.1466	3.69953	20.4541	15.9281	19.303	13.1338	16.626	14.5831	15.157	19.0913	11.6529	18.1897	0	12.4196	9.00835	10.7395	5.16294	0.749533	12.3424	9.69294	5.55786	10.3353	
9.87796	19.0562	7.31069	9.44517	6.66964	20.3795	13.4121	13.6624	17.7643	14.3232	14.1385	10.1394	7.29855	13.7467	13.8626	12.4196	0	4.06964	4.03822	7.25667	7.64813	6.51539	8.31063	2.83981	5.63567	
5.80831	14.9866	12.2703	5.65873	2.6	8.21164	12.1197	7.06051	9.60157	9.50476	14.3583	8.9545	7.80535	19.69	8.90909	9.00835	4.06964	0	8.10786	6.41435	5.55	8.10354	4.24099	6.90945	9.70532	
15.2609	20.4463	10.6156	6.4065	8.22164	16.3677	12.4417	10.0058	21.55	10.2525	13.1681	9.70227	6.32814	12.0666	17.9008	10.7395	4.03822	8.10786	0	5.5766	11.1716	2.47718	6.33973	6.87802	9.67389	
16.1275	12.4558	9.50352	7.76209	3.81435	13.3806	13.3341	14.7081	10.7602	11.6081	9.42019	9.93425	9.90871	6.48999	13.0268	5.16294	7.25667	6.41435	5.5766	0	5.91248	7.17948	4.53	5.12289	12.8923	
15.7785	20.4743	9.27921	11.3971	2.95	21.3583	12.4697	19.5629	12.3843	13.1676	13.7243	12.1079	13.5437	18.7052	19.9869	0.749533	7.64813	5.55	11.1716	5.91248	0	13.3768	9.51428	4.80833	9.58579	
8.78081	15.4427	8.13842	8.88367	10.6988	10.2311	10.5031	7.52861	17.7021	16.9958	16.0858	14.7837	8.80531	13.6695	9.59016	12.3424	6.51539	8.10354	2.47718	7.17948	13.3768	0	3.86255	10.1318	13.5775	
