20
5
2
3
50

6	11
10	43
1	33
14	23
27	48

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27
29	42
26	47
30	36
37	28
31	27
42	35
42	47
41	23
36	45
43	34

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17
16
18
12
19
18
15
16
14
20
14

0
0
0
0
0

0

0	4.95209	6.75497	1.82602	9.49555	5.2442	3.10532	3.94889	2.83641	2.65219	2.06757	3.40456	6.01668	3.74877	3.16486	8.21676	17.6548	5.4244	4.1865	3.52557	9.46057	5.16227	5.24808	11.623	5.63596
4.95209	0	5.68031	9.06193	7.30318	4.40857	5.00829	4.76583	4.73938	6.52744	2.88452	6.9381	11.3021	2.67411	4.63174	7.42885	7.16089	4.34974	9.99092	4.34251	8.38592	8.90961	10.3245	10.5483	4.5613
6.75497	5.68031	0	6.31876	6.7935	4.74066	7.12516	7.0063	6.85625	5.11651	8.57679	1.62222	4.95685	3.0062	3.7345	6.49876	6.93579	3.67116	0.840282	5.18715	7.90362	5.14541	4.66576	8.40898	4.3501
1.82602	9.06193	6.31876	0	6.35869	2.27585	5.13523	1.74154	4.66243	4.47822	3.8936	3.8169	4.60514	3.29646	1.33883	11.4541	9.83179	8.30936	4.23306	3.47525	10.1667	3.33624	5.66043	3.7594	9.28768
9.49555	7.30318	6.7935	6.35869	0	7.7303	16.5564	6.12566	6.3681	11.91	4.34143	6.70946	10.2078	9.02644	6.52836	0.806058	0.142295	1.42554	6.0912	2.88343	12.7107	8.4865	7.48082	9.93117	9.74301
5.2442	4.40857	4.74066	2.27585	7.7303	0	7.99236	1.33972	6.67549	4.55145	4.52685	5.01293	1.18696	1.73446	0.937016	8.25177	7.58801	3.41009	3.83124	6.89343	7.44626	6.25506	8.44136	3.35758	3.62165
3.10532	5.00829	7.12516	5.13523	16.5564	7.99236	0	6.52616	0.268912	2.23889	2.79296	2.46763	9.44351	6.2579	8.21553	10.7972	11.5416	7.93353	10.0159	3.75357	11.9697	4.43914	15.3326	7.6945	8.14509
3.94889	4.76583	7.0063	1.74154	6.12566	1.33972	6.52616	0	4.40536	5.52424	1.88131	4.05594	3.8325	2.36033	0.402702	2.78356	3.52793	2.24469	3.29692	3.33931	10.4399	3.60952	5.89947	2.82327	6.108
2.83641	4.73938	6.85625	4.66243	6.3681	6.67549	0.268912	4.40536	0	1.96998	2.52405	2.19872	5.33447	6.52681	6.20515	8.67324	11.9003	7.10882	2.98066	3.48466	11.0006	4.17023	4.04225	6.15401	6.75074
2.65219	6.52744	5.11651	4.47822	11.91	4.55145	2.23889	5.52424	1.96998	0	3.64292	4.1687	3.36449	6.40096	5.64253	9.79211	11.5147	8.22769	5.95679	5.10092	10.0009	3.17053	11.1871	5.15431	7.86961
2.06757	2.88452	8.57679	3.8936	4.34143	4.52685	2.79296	1.88131	2.52405	3.64292	0	4.72277	7.00742	5.55863	2.28402	5.12364	5.86801	4.12601	5.80487	1.458	7.78021	5.49083	9.04487	8.28557	4.22669
3.40456	6.9381	1.62222	3.8169	6.70946	5.01293	2.46763	4.05594	2.19872	4.1687	4.72277	0	4.89851	6.03354	3.67616	4.73921	6.85176	3.61282	0.781942	4.45547	7.70502	5.08707	1.84353	6.49647	5.88127
6.01668	11.3021	4.95685	4.60514	10.2078	1.18696	9.44351	3.8325	5.33447	3.36449	7.00742	4.89851	0	2.92142	2.12398	9.63203	8.77497	6.94745	4.11657	8.46344	11.2852	6.53503	7.62154	13.0948	9.2159
3.74877	2.67411	3.0062	3.29646	9.02644	1.73446	6.2579	2.36033	6.52681	6.40096	5.55863	6.03354	2.92142	0	1.95763	2.2145	2.95887	1.67563	3.84648	9.71341	5.44072	9.85798	9.44827	4.37819	1.88719
3.16486	4.63174	3.7345	1.33883	6.52836	0.937016	8.21553	0.402702	6.20515	5.64253	2.28402	3.67616	2.12398	1.95763	0	8.79797	8.16778	2.64739	2.89422	4.81409	7.66943	4.01222	5.91944	2.42056	3.84482
8.21676	7.42885	6.49876	11.4541	0.806058	8.25177	10.7972	2.78356	8.67324	9.79211	5.12364	4.73921	9.63203	2.2145	8.79797	0	0.663762	0.538872	3.36975	7.46858	8.12559	9.00797	2.89568	7.18909	5.15787
17.6548	7.16089	6.93579	9.83179	0.142295	7.58801	11.5416	3.52793	11.9003	11.5147	5.86801	6.85176	8.77497	2.95887	8.16778	0.663762	0	1.20263	4.11412	3.02573	8.78935	8.3442	3.55944	7.85285	5.82163
5.4244	4.34974	3.67116	8.30936	1.42554	3.41009	7.93353	2.24469	7.10882	8.22769	4.12601	3.61282	6.94745	1.67563	2.64739	0.538872	1.20263	0	2.83088	6.04276	7.38744	5.85421	3.43455	7.72796	3.56282
4.1865	9.99092	0.840282	4.23306	6.0912	3.83124	10.0159	3.29692	2.98066	5.95679	5.80487	0.781942	4.11657	3.84648	2.89422	3.36975	4.11412	2.83088	0	4.34687	8.65285	4.30513	2.62547	5.31479	5.09933
