10
5
3
3
20

6	21
10	1
47	15
18	25
31	42

29	47
34	25
27	39
46	33
33	29
28	46
44	28
33	32
35	23
40	39

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

12
15
15
20
13
14
17
19
14
16

0
0
0
0
0

0

0	2.58324	13.6448	6.48782	5.47665	4.90935	7.95854	8.90339	9.05928	7.01152	4.55113	13.933	6.17936	9.7869	9.39487	
2.58324	0	11.4154	4.89631	9.97323	14.0437	5.3753	10.0211	7.46777	4.78209	7.13437	16.3814	6.14771	6.36294	7.80335	
13.6448	11.4154	0	13.1943	5.85633	5.91294	5.34664	5.34552	4.64073	6.63333	6.78184	1.74373	6.55735	4.359	5.07107	
6.48782	4.89631	13.1943	0	6.16952	5.80803	4.86268	2.46323	2.57146	2.99826	2.87963	5.46846	1.2514	4.26903	2.90705	
5.47665	9.97323	5.85633	6.16952	0	1.28373	4.59792	3.11664	6.88914	6.66497	0.925515	7.60005	2.55374	4.37953	5.03203	
4.90935	14.0437	5.91294	5.80803	1.28373	0	2.54158	4.71047	11.1485	4.32932	0.358214	6.22832	1.98644	1.55394	2.90098	
7.95854	5.3753	5.34664	4.86268	4.59792	2.54158	0	4.88698	2.29122	3.76302	5.30338	5.18821	3.67515	0.987641	10.1172	
8.90339	10.0211	5.34552	2.46323	3.11664	4.71047	4.88698	0	3.82182	2.95869	2.84006	5.24274	1.21183	4.22946	1.9154	
9.05928	7.46777	4.64073	2.57146	6.88914	11.1485	2.29122	3.82182	0	2.90596	4.23822	2.897	2.60999	3.27886	5.47851	
7.01152	4.78209	6.63333	2.99826	6.66497	4.32932	3.76302	2.95869	2.90596	0	3.37508	5.80295	1.74686	2.77538	7.15443	
4.55113	7.13437	6.78184	2.87963	0.925515	0.358214	5.30338	2.84006	4.23822	3.37508	0	8.6207	1.62823	1.91216	3.25919	
13.933	16.3814	1.74373	5.46846	7.60005	6.22832	5.18821	5.24274	2.897	5.80295	8.6207	0	5.50699	6.10273	3.32734	
6.17936	6.14771	6.55735	1.2514	2.55374	1.98644	3.67515	1.21183	2.60999	1.74686	1.62823	5.50699	0	3.01763	3.12723	
9.7869	6.36294	4.359	4.26903	4.37953	1.55394	0.987641	4.22946	3.27886	2.77538	1.91216	6.10273	3.01763	0	4.45492	
9.39487	7.80335	5.07107	2.90705	5.03203	2.90098	10.1172	1.9154	5.47851	7.15443	3.25919	3.32734	3.12723	4.45492	0	

0	10.4685	15.8193	8.63258	10.72	13.1523	10.6916	11.7146	8.71864	7.6817	11.0948	8.19089	11.4362	6.26359	8.56874	
10.4685	0	10.2997	6.5739	9.23477	6.80246	5.83783	8.66326	8.46379	5.62302	7.11759	7.42511	6.89834	4.20491	3.71182	
15.8193	10.2997	0	14.5856	5.09929	5.97569	4.46184	5.18421	11.4796	5.62041	6.29082	7.61731	6.68575	7.03852	9.16585	
8.63258	6.5739	14.5856	0	4.78924	1.4	6.79702	2.21794	3.27921	3.7871	1.08487	5.58919	3.90021	2.36899	6.02052	
10.72	9.23477	5.09929	4.78924	0	2.43231	8.99013	4.83744	4.93485	5.86951	2.74744	4.40709	6.93484	5.04986	6.21575	
13.1523	6.80246	5.97569	1.4	2.43231	0	7.83387	1.4482	2.50947	3.64053	0.31513	5.63743	4.70587	5.05864	6.68352	
10.6916	5.83783	4.46184	6.79702	8.99013	7.83387	0	9.64605	5.11079	4.19333	9.43963	4.58303	5.25867	4.42803	4.70401	
11.7146	8.66326	5.18421	2.21794	4.83744	1.4482	9.64605	0	3.32741	3.26049	1.13307	5.72236	2.19516	5.45101	4.95145	
8.71864	8.46379	11.4796	3.27921	4.93485	2.50947	5.11079	3.32741	0	2.52465	2.19434	0.527758	4.05496	3.74796	5.1663	
7.6817	5.62302	5.62041	3.7871	5.86951	3.64053	4.19333	3.26049	2.52465	0	3.95566	1.99689	1.06533	1.41811	3.84972	
11.0948	7.11759	6.29082	1.08487	2.74744	0.31513	9.43963	1.13307	2.19434	3.95566	0	2.7221	3.32823	3.45386	6.08452	
8.19089	7.42511	7.61731	5.58919	4.40709	5.63743	4.58303	5.72236	0.527758	1.99689	2.7221	0	3.06223	3.2202	5.39407	
11.4362	6.89834	6.68575	3.90021	6.93484	4.70587	5.25867	2.19516	4.05496	1.06533	3.32823	3.06223	0	2.48344	3.18652	
6.26359	4.20491	7.03852	2.36899	5.04986	5.05864	4.42803	5.45101	3.74796	1.41811	3.45386	3.2202	2.48344	0	5.26783	
8.56874	3.71182	9.16585	6.02052	6.21575	6.68352	4.70401	4.95145	5.1663	3.84972	6.08452	5.39407	3.18652	5.26783	0	

0	10.4693	12.231	6.76231	7.67589	6.96585	6.1465	4.27358	7.18673	8.59759	5.69767	10.4192	8.60857	10.3201	8.54569	
10.4693	0	10.3896	5.427	9.83088	8.34244	8.06863	6.19571	9.10885	7.95221	7.32771	11.1583	9.22249	9.01265	10.4678	
12.231	10.3896	0	8.18059	4.85179	5.26515	2.95578	12.2732	3.11528	1.94142	5.99811	2.10848	2.24235	0.880972	1.99433	
6.76231	5.427	8.18059	0	4.00296	2.63368	3.95414	3.3248	10.3379	6.29829	1.90071	9.10781	3.66887	6.02894	5.14745	
7.67589	9.83088	4.85179	4.00296	0	2.83522	5.50809	3.52634	5.75641	5.31729	2.10225	2.74331	3.87041	5.30857	7.75746	
6.96585	8.34244	5.26515	2.63368	2.83522	0	4.31046	2.15705	9.17011	5.55407	0.732967	6.19237	2.50113	4.23051	3.11715	
6.1465	8.06863	2.95578	3.95414	5.50809	4.31046	0	1.87292	4.30911	2.34415	3.29701	4.64007	3.43618	2.0748	1.19331	
4.27358	6.19571	12.2732	3.3248	3.52634	2.15705	1.87292	0	2.91314	4.21707	1.42409	5.92624	3.19224	3.94772	3.06623	
7.18673	9.10885	3.11528	10.3379	5.75641	9.17011	4.30911	2.91314	0	3.29475	4.33723	3.0131	3.59568	2.2343	3.34766	
8.59759	7.95221	1.94142	6.29829	5.31729	5.55407	2.34415	4.21707	3.29475	0	3.03844	3.20609	1.27028	1.06045	2.1738	
5.69767	7.32771	5.99811	1.90071	2.10225	0.732967	3.29701	1.42409	4.33723	3.03844	0	4.84556	1.76816	3.12954	3.85012	
10.4192	11.1583	2.10848	9.10781	2.74331	6.19237	4.64007	5.92624	3.0131	3.20609	4.84556	0	3.92664	2.56526	3.67862	
8.60857	9.22249	2.24235	3.66887	3.87041	2.50113	3.43618	3.19224	3.59568	1.27028	1.76816	3.92664	0	1.36138	2.47473	
10.3201	9.01265	0.880972	6.02894	5.30857	4.23051	2.0748	3.94772	2.2343	1.06045	3.12954	2.56526	1.36138	0	1.11336	
8.54569	10.4678	1.99433	5.14745	7.75746	3.11715	1.19331	3.06623	3.34766	2.1738	3.85012	3.67862	2.47473	1.11336	0	

0	5.7379	4.24972	4.03081	9.85019	5.79333	6.18744	7.99314	11.5322	8.91995	8.89654	6.65034	6.5166	6.79477	8.18207	
5.7379	0	1.48817	13.2562	10.4094	15.3978	3.42588	9.59999	8.77061	10.0351	11.3631	3.88879	8.95988	4.03321	5.42051	
4.24972	1.48817	0	4.57322	5.8376	13.6268	1.93771	5.00594	2.49195	3.54947	6.94857	2.40062	5.9939	2.39067	3.93234	
4.03081	13.2562	4.57322	0	10.7702	1.76252	2.63551	5.05648	3.18974	4.24726	5.49199	11.6557	6.53303	3.08847	5.70248	
9.85019	10.4094	5.8376	10.7702	0	4.68312	7.19298	4.35191	5.05969	5.58122	0.953646	3.43698	7.19022	10.9242	5.82955	
5.79333	15.3978	13.6268	1.76252	4.68312	0	4.39803	5.51498	7.61012	3.26167	3.72947	5.59528	5.66502	11.4848	11.9652	
6.18744	3.42588	1.93771	2.63551	7.19298	4.39803	0	3.06823	0.554233	1.61175	6.4665	2.17694	4.01511	0.452961	3.06697	
7.99314	9.59999	5.00594	5.05648	4.35191	5.51498	3.06823	0	3.62246	3.8799	3.39827	5.58595	1.47654	3.52119	5.01246	
11.5322	8.77061	2.49195	3.18974	5.05969	7.61012	0.554233	3.62246	0	2.16599	6.17066	1.62271	4.61042	1.00719	3.6212	
8.91995	10.0351	3.54947	4.24726	5.58122	3.26167	1.61175	3.8799	2.16599	0	6.53487	2.33361	2.40335	2.06471	4.67872	
8.89654	11.3631	6.94857	5.49199	0.953646	3.72947	6.4665	3.39827	6.17066	6.53487	0	4.39063	4.87481	8.07115	6.94051	
6.65034	3.88879	2.40062	11.6557	3.43698	5.59528	2.17694	5.58595	1.62271	2.33361	4.39063	0	4.10941	4.94566	2.39256	
6.5166	8.95988	5.9939	6.53303	7.19022	5.66502	4.01511	1.47654	4.61042	2.40335	4.87481	4.10941	0	4.50915	3.53591	
6.79477	4.03321	2.39067	3.08847	10.9242	11.4848	0.452961	3.52119	1.00719	2.06471	8.07115	4.94566	4.50915	0	3.51993	
