20
5
2
3
40

6	11
10	43
1	33
14	23
27	48

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27
29	42
26	47
30	36
37	28
31	27
42	35
42	47
41	23
36	45
43	34

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17
16
18
12
19
18
15
16
14
20
14

0
0
0
0
0

0

0	11.7341	17.5976	7.88785	22.9245	9.23617	3.08869	7.81574	2.22648	10.7	1.03078	11.705	10.1547	12.2972	7.37574	23.7739	22.1356	17.0587	26.684	14.7757	27.0401	16.9384	23.9605	15.0772	25.9587
11.7341	0	16.815	13.6458	5.47597	13.2544	18.618	8.2953	9.50764	19.4012	18.5785	9.20869	16.5138	12.7768	7.8553	8.95279	4.28803	13.6543	19.8028	15.2553	25.447	9.08803	16.6013	10.17	20.3387
17.5976	16.815	0	7.25384	16.1691	6.34874	16.1825	3.98707	19.8241	15.7441	14.5541	7.08294	17.1665	1.75163	6.67309	6.17629	10.841	12.0519	9.08639	18.2714	19.3232	9.24053	12.288	15.0928	15.2806
7.88785	13.6458	7.25384	0	6.48094	0.905097	14.7717	3.52139	5.66138	4.5	9.11049	4.43714	10.331	8.99935	6.1	14.4257	7.66888	8.88272	16.9905	13.5	16.4132	10.9909	17.0826	8.75778	15.5081
22.9245	5.47597	16.1691	6.48094	0	7.38604	20.2349	9.98887	12.1423	10.9809	22.8675	10.9181	16.1823	12.2243	9.9783	5.8527	1.18794	8.90591	10.5095	10.0475	10.39	4.50999	10.6016	2.27684	12.5436
9.23617	13.2544	6.34874	0.905097	7.38604	0	14.9838	2.6163	6.56647	5.4051	8.20539	5.34224	16.7139	4.85174	3.0563	12.525	13.8789	6.7394	15.4351	15.855	16.2017	10.3217	19.6898	14.9386	15.6394
3.08869	18.618	16.1825	14.7717	20.2349	14.9838	0	16.0243	5.31517	11.4738	4.11947	19.7622	10.3732	14.4309	10.4644	19.2682	19.0469	21.2418	31.9732	30.1793	32.586	22.0455	21.1937	23.941	31.6809
7.81574	8.2953	3.98707	3.52139	9.98887	2.6163	16.0243	0	10.6348	11.2639	10.8217	4.76926	9.09852	2.23544	0.44	7.0728	11.1768	4.12311	16.2415	7.84	13.9282	12.938	11.7863	8.14146	13.0231
2.22648	9.50764	19.8241	5.66138	12.1423	6.56647	5.31517	10.6348	0	10.1614	3.25725	10.0985	7.92818	15.1162	9.60222	17.7761	13.7957	15.284	20.8024	17.5948	20.5919	14.7119	18.7487	17.8962	21.1694
10.7	19.4012	15.7441	4.5	10.9809	5.4051	11.4738	11.2639	10.1614	0	11.3678	8.93714	5.83095	14.0883	10.6	16.8212	24.8436	9.76795	21.8863	15.3823	21.4483	17.5032	16.6515	19.2473	20.0081
