20
5
3
5
20

6	7
19	44
37	23
35	6
5	8

20	35
8	31
29	43
18	39
19	47
31	24
38	50
33	21
2	27
1	12
26	20
20	33
15	46
20	26
17	19
15	12
5	30
13	40
38	5
9	40

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

17
18
13
19
12
18
13
13
17
20
16
18
15
11
18
16
15
15
15
16

0
0
0
0
0

0

0	22.0674	25.6631	10.156	1.85262	13.1423	17.9304	13.1565	20.706	16.9316	16.6704	15.9796	12.9661	10.8099	3.66281	13.9932	10.9023	20.4127	8.73231	14.368	14.1308	15.9011	13.3973	11.7055	12.4713	
22.0674	0	14.8433	22.2007	16.7367	6.51988	3.40588	8.94439	6.11882	2.85039	11.9918	8.65826	12.6335	9.27905	13.0533	7.86555	7.81988	1.65469	10.9299	20.6825	14.5747	6.91601	5.19199	13.6925	6.38577	
25.6631	14.8433	0	15.5767	18.2241	8.32346	14.9412	14.428	9.93343	17.5955	10.1021	15.9409	7.1107	16.1455	17.6922	8.4373	7.29754	13.5192	9.46754	14.9572	21.6307	19.2292	10.388	17.1262	14.7785	
10.156	22.2007	15.5767	0	12.0087	19.0733	13.1148	16.8491	18.4874	12.152	9.03515	14.1127	14.2894	13.2992	18.4949	10.7	21.5364	19.3723	16.9732	21.5375	20.445	9.60469	17.0087	1.54952	12.6204	
1.85262	16.7367	18.2241	12.0087	0	12.6704	14.4275	15.0958	13.0234	21.5471	16.4136	20.5311	11.1135	12.6625	1.81019	17.7467	11.3704	13.2088	10.5849	15.4086	12.2782	11.5829	11.5447	18.7555	14.0408	
13.1423	6.51988	8.32346	19.0733	12.6704	0	4.94733	7.70662	1.60997	6.39141	11.4138	10.443	6.11359	6.15161	16.0182	8.26653	1.3	5.19571	3.47	10.0457	16.7488	12.3196	2.06456	18.8535	4.78456	
17.9304	3.40588	14.9412	13.1148	14.4275	4.94733	0	12.3503	4.36149	6.49588	21.6677	19.1465	18.0038	6.96983	13.2828	9.08474	8.72348	5.06057	7.08944	14.3619	15.2943	3.51013	2.88278	15.8795	3.35049	
13.1565	8.94439	14.428	16.8491	15.0958	7.70662	12.3503	0	9.31659	10.2318	12.3622	2.73642	13.8202	16.2962	18.5846	9.68501	6.59414	9.73999	4.42414	10.0598	16.763	19.0621	9.77118	20.8343	8.16308	
20.706	6.11882	9.93343	18.4874	13.0234	1.60997	4.36149	9.31659	0	9.20882	13.4976	14.38	7.72356	5.56577	19.9277	7.68068	2.90997	6.79134	6.01997	15.7725	23.3557	10.7128	1.47872	23.8246	4.19872	
16.9316	2.85039	17.5955	12.152	21.5471	6.39141	6.49588	10.2318	9.20882	0	11.1552	8.19927	15.3856	16.7318	12.5943	7.40656	10.3693	1.1957	7.03471	13.835	14.1157	6.31146	6.01577	10.6025	3.29577	
