20
5
2
3
20

6	11
10	43
1	33
14	23
27	48

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27
29	42
26	47
30	36
37	28
31	27
42	35
42	47
41	23
36	45
43	34

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17
16
18
12
19
18
15
16
14
20
14

0
0
0
0
0

0

0	5.28498	8.20976	11.2435	5.93683	10.1004	1.92225	3.54131	0.664049	7.74473	2.8208	4.06476	5.44105	11.2523	8.04358	5.28863	7.61849	7.22737	2.91968	7.96363	10.1995	11.7252	2.36615	8.65199	4.09246	
5.28498	0	2.92477	5.95848	4.87717	6.11052	7.20723	8.43522	5.94903	8.64548	8.55574	11.1299	8.71908	6.64315	6.23718	18.9064	3.35287	9.51311	8.68923	10.9476	5.86992	11.7392	7.65113	4.38638	6.9113	
8.20976	2.92477	0	6.28924	10.2624	4.39754	14.9131	5.43828	14.609	5.72071	16.6639	4.13246	8.70536	3.71838	3.3124	13.5006	6.27765	15.2436	11.1301	8.87174	8.7947	15.0794	15.1813	5.50772	9.10048	
11.2435	5.95848	6.28924	0	5.71038	0.152042	6.94641	2.47674	5.354	6.68438	4.57324	3.7969	10.9109	0.831206	2.97684	4.05568	4.40567	6.6939	8.61048	9.40368	6.40646	5.63447	9.29127	1.65143	7.6002	
5.93683	4.87717	10.2624	5.71038	0	3.8376	7.75474	8.15005	5.27278	4.54165	7.42954	8.6735	8.70727	4.12756	10.3083	3.02173	1.5243	6.57316	5.40043	8.36973	5.37251	4.60052	4.84689	2.33822	8.7012	
10.1004	6.11052	4.39754	0.152042	3.8376	0	7.38758	2.62878	5.79517	5.55587	5.01441	7.04651	5.66614	0.679164	1.96715	2.1829	2.53289	7.13508	6.7377	7.5309	4.53368	3.76169	9.13922	1.49939	6.06126	
1.92225	7.20723	14.9131	6.94641	7.75474	7.38758	0	4.46967	2.48196	9.66698	4.63871	5.88267	7.25896	12.142	6.59555	7.10653	9.54074	8.68684	8.29973	6.04138	12.545	13.1587	4.2884	11.3852	5.91037	
3.54131	8.43522	5.43828	2.47674	8.15005	2.62878	4.46967	0	2.87726	9.45024	2.09651	2.94593	5.45778	3.41386	2.12587	7.50184	9.70674	4.21717	5.20958	9.13447	6.16484	13.2678	6.15315	4.4173	5.12346	
0.664049	5.94903	14.609	5.354	5.27278	5.79517	2.48196	2.87726	0	8.40878	2.15675	3.40071	4.777	8.81052	4.22077	4.62458	6.79708	7.09443	5.26983	8.52333	4.4698	10.3581	3.0302	5.3081	3.42842	
7.74473	8.64548	5.72071	6.68438	4.54165	5.55587	9.66698	9.45024	8.40878	0	7.5269	14.8067	4.16562	4.8767	6.16469	13.9153	6.06595	11.1148	8.61546	9.89425	16.4424	9.62699	9.38855	6.66605	10.2588	
2.8208	8.55574	16.6639	4.57324	7.42954	5.01441	4.63871	2.09651	2.15675	7.5269	0	5.55746	3.36128	7.50885	4.22238	6.78133	10.8892	6.31367	3.11307	5.37142	9.27072	11.7262	3.6666	8.32907	5.58517	
4.06476	11.1299	4.13246	3.7969	8.6735	7.04651	5.88267	2.94593	3.40071	14.8067	5.55746	0	8.17771	2.10804	0.820055	8.02529	9.06008	11.5236	10.145	12.4034	11.0609	8.94944	9.58968	8.02657	6.82913	
5.44105	8.71908	8.70536	10.9109	8.70727	5.66614	7.25896	5.45778	4.777	4.16562	3.36128	8.17771	0	4.98698	6.27496	9.40158	11.1048	13.6724	4.44984	5.72863	10.6075	12.8459	5.00337	6.77633	8.20542	
11.2523	6.64315	3.71838	0.831206	4.12756	0.679164	12.142	3.41386	8.81052	4.8767	7.50885	2.10804	4.98698	0	1.28798	2.47286	2.82285	9.93798	7.02766	7.82086	4.82364	4.05165	9.81839	1.78935	5.3821	
8.04358	6.23718	3.3124	2.97684	10.3083	1.96715	6.59555	2.12587	4.22077	6.16469	4.22238	0.820055	6.27496	1.28798	0	11.9323	7.40577	6.34304	9.00199	12.1841	11.1952	9.76949	11.8689	3.07733	6.67008	
5.28863	18.9064	13.5006	4.05568	3.02173	2.1829	7.10653	7.50184	4.62458	13.9153	6.78133	8.02529	9.40158	2.47286	11.9323	0	1.71702	8.83215	5.92183	6.71503	3.71781	2.94582	9.20398	0.683517	2.9112	
7.61849	3.35287	6.27765	4.40567	1.5243	2.53289	9.54074	9.70674	6.79708	6.06595	10.8892	9.06008	11.1048	2.82285	7.40577	1.71702	0	6.16024	6.27182	7.06502	4.0678	3.29581	6.3712	1.0335	11.4999	
7.22737	9.51311	15.2436	6.6939	6.57316	7.13508	8.68684	4.21717	7.09443	11.1148	6.31367	11.5236	13.6724	9.93798	6.34304	8.83215	6.16024	0	5.41475	9.81067	11.1829	10.4109	4.86122	7.19374	9.34063	
2.91968	8.68923	11.1301	8.61048	5.40043	6.7377	8.29973	5.20958	5.26983	8.61546	3.11307	10.145	4.44984	7.02766	9.00199	5.92183	6.27182	5.41475	0	2.25835	6.15765	7.50061	0.553532	5.23831	6.11564	
7.96363	10.9476	8.87174	9.40368	8.36973	7.5309	6.04138	9.13447	8.52333	9.89425	5.37142	12.4034	5.72863	7.82086	12.1841	6.71503	7.06502	9.81067	2.25835	0	6.50362	7.11731	2.81188	6.03151	7.545	
10.1995	5.86992	8.7947	6.40646	5.37251	4.53368	12.545	6.16484	4.4698	16.4424	9.27072	11.0609	10.6075	4.82364	11.1952	3.71781	4.0678	11.1829	6.15765	6.50362	0	5.2966	6.71118	3.0343	1.04138	
11.7252	11.7392	15.0794	5.63447	4.60052	3.76169	13.1587	13.2678	10.3581	9.62699	11.7262	8.94944	12.8459	4.05165	9.76949	2.94582	3.29581	10.4109	7.50061	7.11731	5.2966	0	9.93224	2.2623	9.86141	
2.36615	7.65113	15.1813	9.29127	4.84689	9.13922	4.2884	6.15315	3.0302	9.38855	3.6666	9.58968	5.00337	9.81839	11.8689	9.20398	6.3712	4.86122	0.553532	2.81188	6.71118	9.93224	0	5.79184	6.66917	
8.65199	4.38638	5.50772	1.65143	2.33822	1.49939	11.3852	4.4173	5.3081	6.66605	8.32907	8.02657	6.77633	1.78935	3.07733	0.683517	1.0335	7.19374	5.23831	6.03151	3.0343	2.2623	5.79184	0	3.59472	
4.09246	6.9113	9.10048	7.6002	8.7012	6.06126	5.91037	5.12346	3.42842	10.2588	5.58517	6.82913	8.20542	5.3821	6.67008	2.9112	11.4999	9.34063	6.11564	7.545	1.04138	9.86141	6.66917	3.59472	0	

0	4.15391	3.83019	6.35923	12.3706	14.3264	11.0462	2.36576	2.36854	2.62701	0.655394	5.54625	2.75667	5.73505	1.37222	11.6709	13.2697	15.7298	10.697	5.27699	8.14795	12.105	7.08772	10.1387	8.43428	
4.15391	0	7.9841	9.94177	8.41685	12.6913	13.4598	8.02719	8.02997	10.4093	4.8093	9.47639	2.83612	12.3628	4.22058	11.2213	8.50348	14.9896	11.7506	7.28521	12.0867	7.95113	11.0075	10.3637	11.8004	
3.83019	7.9841	0	2.52904	8.81473	5.27858	16.9207	3.68071	5.01314	7.53603	4.48558	9.6886	5.42989	9.3207	4.04543	8.71782	10.1734	10.3859	9.2287	5.94369	11.1924	8.7211	10.0252	6.30853	8.66063	
6.35923	9.94177	2.52904	0	11.5351	2.74954	5.84526	1.15166	2.48409	8.38413	6.41251	6.64461	8.37807	3.37992	2.14521	6.18878	8.00255	7.85685	6.69966	1.99895	8.69356	9.45894	9.99976	8.83757	12.5981	
12.3706	8.41685	8.81473	11.5351	0	7.77123	14.6918	9.44537	11.6353	12.9796	11.406	7.72363	11.253	7.21711	14.5553	1.90041	0.0866355	6.91331	5.02118	6.53115	7.47221	4.4334	4.97368	2.5062	8.75489	
14.3264	12.6913	5.27858	2.74954	7.77123	0	3.19595	3.90121	5.23364	6.55281	8.52443	7.80868	13.4338	12.4676	10.1822	8.93832	7.68459	10.6064	9.4492	13.7358	12.8094	16.8959	10.3108	14.9687	18.5251	
11.0462	13.4598	16.9207	5.84526	14.6918	3.19595	0	11.8243	3.36116	4.46066	6.43228	11.0046	9.25514	7.77936	4.35748	11.3628	10.8805	9.84314	12.7664	5.46759	10.9562	18.7313	12.4665	14.2503	13.694	
2.36576	8.02719	3.68071	1.15166	9.44537	3.90121	11.8243	0	1.98987	4.62296	7.30791	5.49294	2.378	2.22826	0.993543	6.14681	7.2918	9.00852	6.07753	0.847289	7.5419	8.38273	4.92885	9.60567	3.56423	
2.36854	8.02997	5.01314	2.48409	11.6353	5.23364	3.36116	1.98987	0	4.62573	7.68274	9.64365	2.38078	4.4182	0.996322	7.40595	8.55094	8.04474	7.33667	2.10643	15.833	11.2718	6.18799	11.7704	4.82337	
2.62701	10.4093	7.53603	8.38413	12.9796	6.55281	4.46066	4.62296	4.62573	0	1.97162	6.86247	5.01387	7.05127	3.62941	12.9871	14.2374	14.3038	11.306	7.53419	6.49556	12.9357	8.00588	10.5231	6.7819	
0.655394	4.8093	4.48558	6.41251	11.406	8.52443	6.43228	7.30791	7.68274	1.97162	0	4.89085	4.99248	5.07965	2.02761	11.0155	12.8292	8.46753	7.59331	10.5139	8.46718	14.2856	6.43233	11.8729	14.0445	
5.54625	9.47639	9.6886	6.64461	7.72363	7.80868	11.0046	5.49294	9.64365	6.86247	4.89085	0	6.64027	7.7212	6.48648	4.44135	13.5675	3.57668	2.70245	6.34023	8.31349	8.66741	5.81496	7.9838	10.2763	
2.75667	2.83612	5.42989	8.37807	11.253	13.4338	9.25514	2.378	2.38078	5.01387	4.99248	6.64027	0	9.52051	1.38446	9.74861	10.8936	10.2169	9.34272	4.44909	10.6699	10.7873	8.17135	17.0316	7.16603	
5.73505	12.3628	9.3207	3.37992	7.21711	12.4676	7.77936	2.22826	4.4182	7.05127	5.07965	7.7212	9.52051	0	3.2218	12.4198	7.30374	11.7594	9.14852	3.07555	9.77016	10.611	11.512	9.72331	13.6747	
1.37222	4.22058	4.04543	2.14521	14.5553	10.1822	4.35748	0.993543	0.996322	3.62941	2.02761	6.48648	1.38446	3.2218	0	8.99793	10.3493	9.04106	7.9138	1.84083	8.53544	9.37627	7.98634	10.354	6.62172	
11.6709	11.2213	8.71782	6.18878	1.90041	8.93832	11.3628	6.14681	7.40595	12.9871	11.0155	4.44135	9.74861	12.4198	8.99793	0	1.81377	4.97792	1.73889	5.29952	7.07413	3.27016	5.03899	3.76875	6.78779	
13.2697	8.50348	10.1734	8.00255	0.0866355	7.68459	10.8805	7.2918	8.55094	14.2374	12.8292	13.5675	10.8936	7.30374	10.3493	1.81377	0	10.2792	3.55266	6.44451	11.7667	4.52004	5.06032	2.59283	8.60156	
15.7298	14.9896	10.3859	7.85685	6.91331	10.6064	9.84314	9.00852	8.04474	14.3038	8.46753	3.57668	10.2169	11.7594	9.04106	4.97792	10.2792	0	3.23903	8.46928	10.9974	6.81968	6.53913	4.40711	10.6558	
10.697	11.7506	9.2287	6.69966	5.02118	9.4492	12.7664	6.07753	7.33667	11.306	7.59331	2.70245	9.34272	9.14852	7.9138	1.73889	3.55266	3.23903	0	5.23024	5.79863	5.00905	3.3001	5.50764	7.57387	
5.27699	7.28521	5.94369	1.99895	6.53115	13.7358	5.46759	0.847289	2.10643	7.53419	10.5139	6.34023	4.44909	3.07555	1.84083	5.29952	6.44451	8.46928	5.23024	0	3.00327	8.56968	4.08156	8.96563	2.71694	
8.14795	12.0867	11.1924	8.69356	7.47221	12.8094	10.9562	7.5419	15.833	6.49556	8.46718	8.31349	10.6699	9.77016	8.53544	7.07413	11.7667	10.9974	5.79863	3.00327	0	6.78092	2.49853	6.53503	0.286334	
12.105	7.95113	8.7211	9.45894	4.4334	16.8959	18.7313	8.38273	11.2718	12.9357	14.2856	8.66741	10.7873	10.611	9.37627	3.27016	4.52004	6.81968	5.00905	8.56968	6.78092	0	9.26506	2.41257	6.49458	
7.08772	11.0075	10.0252	9.99976	4.97368	10.3108	12.4665	4.92885	6.18799	8.00588	6.43233	5.81496	8.17135	11.512	7.98634	5.03899	5.06032	6.53913	3.3001	4.08156	2.49853	9.26506	0	7.47988	2.78486	
10.1387	10.3637	6.30853	8.83757	2.5062	14.9687	14.2503	9.60567	11.7704	10.5231	11.8729	7.9838	17.0316	9.72331	10.354	3.76875	2.59283	4.40711	5.50764	8.96563	6.53503	2.41257	7.47988	0	6.24869	
8.43428	11.8004	8.66063	12.5981	8.75489	18.5251	13.694	3.56423	4.82337	6.7819	14.0445	10.2763	7.16603	13.6747	6.62172	6.78779	8.60156	10.6558	7.57387	2.71694	0.286334	6.49458	2.78486	6.24869	0	

0	9.40366	8.86913	3.68209	5.78694	3.04635	4.00252	5.8585	1.5761	3.87044	1.32402	2.80662	5.54851	3.87385	4.53373	5.68191	6.73955	7.72016	4.42507	4.33252	8.75655	7.10214	4.6824	8.89629	8.60822	
9.40366	0	8.5459	3.15546	9.22138	3.7912	15.7936	4.48353	5.58454	14.1916	12.287	6.09518	9.99219	4.63187	6.11743	7.46224	8.50156	1.6835	14.6896	4.72494	5.14032	4.72996	15.6454	4.66545	3.94262	
8.86913	8.5459	0	4.99436	7.12892	4.35361	10.0613	7.20921	10.4452	11.5908	10.1931	4.58519	7.72924	3.51796	4.60744	5.95225	6.4091	5.65191	10.4688	8.01146	4.59855	9.89712	9.11935	5.7537	3.3928	
3.68209	3.15546	4.99436	0	6.63992	0.635742	4.26325	1.32807	2.42908	9.37397	7.17051	2.54364	3.8146	1.4714	2.12312	3.9107	4.32895	4.83897	5.27805	3.22344	8.29578	10.8733	3.32127	6.48568	9.43911	
