10
10
2
2
40

6	25
1	50
11	25
47	42
3	33
22	35
37	29
8	32
40	14
47	10

40	12
50	19
49	12
45	9
11	8
25	5
17	28
33	35
2	41
7	15

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

13
15
11
18
13
13
19
18
19
14

0
0
0
0
0
0
0
0
0
0

0

0	7.0712	1.8344	8.04759	0.369492	5.01925	6.01679	2.20953	11.3833	11.6246	2.83954	8.76758	6.93191	5.98606	0.97052	8.02035	1.55308	11.7702	5.43068	2.75681	
7.0712	0	4.20751	11.3289	6.4217	13.0301	14.0276	6.58974	17.0454	21.4695	14.1569	8.66099	14.9427	15.2631	4.40753	17.2974	10.8302	25.9791	0.611223	2.62124	
1.8344	4.20751	0	9.04507	2.20389	6.39239	7.38993	4.0043	11.9747	14.8319	11.1716	11.6461	8.30504	7.82046	2.80492	9.85475	3.38748	12.3615	3.59629	6.48326	
8.04759	11.3289	9.04507	0	7.25646	1.98087	8.80205	4.36896	11.3354	8.53122	11.8231	8.46576	9.71716	5.68423	15.1917	8.62457	8.10596	9.60218	10.7176	14.7902	
0.369492	6.4217	2.20389	7.25646	0	4.22812	5.22567	1.84004	12.3829	12.6676	12.8706	11.3733	6.14078	6.35555	1.34001	8.38985	1.92257	14.2065	5.81047	6.53153	
5.01925	13.0301	6.39239	1.98087	4.22812	0	5.77371	2.38808	10.9539	10.5121	11.9717	8.33117	6.68882	5.54965	7.59596	6.6437	6.12508	11.5831	8.3666	12.8093	
6.01679	14.0276	7.38993	8.80205	5.22567	5.77371	0	3.38563	1.74377	5.6197	1.25609	5.27921	3.19048	7.9195	3.12511	6.36933	9.04274	2.44602	9.36414	13.8668	
2.20953	6.58974	4.0043	4.36896	1.84004	2.38808	3.38563	0	5.44479	6.24002	4.64172	13.2133	4.30074	7.93773	3.60169	7.47026	4.18425	5.83164	5.97852	8.37157	
11.3833	17.0454	11.9747	11.3354	12.3829	10.9539	1.74377	5.44479	0	3.80923	0.487674	8.63246	1.86994	7.15109	2.35669	4.31016	15.0126	3.07878	14.0334	17.1271	
11.6246	21.4695	14.8319	8.53122	12.6676	10.5121	5.6197	6.24002	3.80923	0	3.87367	2.9983	1.93929	5.63858	6.23263	9.94432	12.371	5.8315	11.0481	15.1796	
2.83954	14.1569	11.1716	11.8231	12.8706	11.9717	1.25609	4.64172	0.487674	3.87367	0	5.4243	1.93439	6.66341	1.86902	4.79784	9.56207	2.5911	13.5457	3.65531	
8.76758	8.66099	11.6461	8.46576	11.3733	8.33117	5.27921	13.2133	8.63246	2.9983	5.4243	0	4.93759	2.78153	12.9094	7.23742	12.7485	2.8332	8.04977	17.9048	
6.93191	14.9427	8.30504	9.71716	6.14078	6.68882	3.19048	4.30074	1.86994	1.93929	1.93439	4.93759	0	7.57787	3.80341	6.18011	9.95786	4.52549	10.2793	15.2571	
5.98606	15.2631	7.82046	5.68423	6.35555	5.54965	7.9195	7.93773	7.15109	5.63858	6.66341	2.78153	7.57787	0	6.95658	10.0189	7.53914	5.61473	10.8313	11.9141	
0.97052	4.40753	2.80492	15.1917	1.34001	7.59596	3.12511	3.60169	2.35669	6.23263	1.86902	12.9094	3.80341	6.95658	0	7.2757	2.5236	4.46012	7.4305	1.78629	
8.02035	17.2974	9.85475	8.62457	8.38985	6.6437	6.36933	7.47026	4.31016	9.94432	4.79784	7.23742	6.18011	10.0189	7.2757	0	9.57344	10.0706	13.4488	9.06199	
1.55308	10.8302	3.38748	8.10596	1.92257	6.12508	9.04274	4.18425	15.0126	12.371	9.56207	12.7485	9.95786	7.53914	2.5236	9.57344	0	16.8627	8.01306	9.47934	
11.7702	25.9791	12.3615	9.60218	14.2065	11.5831	2.44602	5.83164	3.07878	5.8315	2.5911	2.8332	4.52549	5.61473	4.46012	10.0706	16.8627	0	10.883	20.5411	
5.43068	0.611223	3.59629	10.7176	5.81047	8.3666	9.36414	5.97852	14.0334	11.0481	13.5457	8.04977	10.2793	10.8313	7.4305	13.4488	8.01306	10.883	0	3.23246	
2.75681	2.62124	6.48326	14.7902	6.53153	12.8093	13.8668	8.37157	17.1271	15.1796	3.65531	17.9048	15.2571	11.9141	1.78629	9.06199	9.47934	20.5411	3.23246	0	

0	5.67601	8.38986	9.96383	1.63966	2.84555	5.89476	4.6892	5.2569	10.723	10.9461	10.7486	7.14277	5.12021	4.72815	9.57641	2.64247	11.0363	1.26359	3.78571	
5.67601	0	8.95212	7.76723	3.09501	1.88911	4.43631	10.3652	13.8802	17.8882	20.3365	22.1216	5.90597	10.7962	10.9294	23.1203	6.29623	3.43336	6.9396	7.60758	
8.38986	8.95212	0	10.4259	5.94109	7.06301	9.61021	3.70065	4.7738	4.60652	5.41817	8.96667	8.85619	4.91049	2.8526	3.66293	10.5969	8.60725	7.98862	9.93773	
9.96383	7.76723	10.4259	0	5.85269	4.14478	1.59758	8.29414	4.98031	5.15132	8.93058	4.4511	6.86618	4.84362	12.0108	6.0949	10.2852	3.19553	6.32268	11.5966	
1.63966	3.09501	5.94109	5.85269	0	1.20589	3.75309	3.42092	9.95947	11.9775	10.8769	7.10863	5.22275	6.75987	3.08849	8.33629	4.28213	2.75014	2.90325	2.14605	
2.84555	1.88911	7.06301	4.14478	1.20589	0	2.5472	4.62682	8.68746	6.68911	7.45487	5.08145	4.01685	6.03941	4.29438	10.7259	4.40711	1.54424	5.75714	3.35195	
5.89476	4.43631	9.61021	1.59758	3.75309	2.5472	0	7.67603	7.04639	6.74891	10.9914	2.85352	3.91812	6.4412	7.3436	8.3606	6.95431	1.59795	4.7251	6.40116	
4.6892	10.3652	3.70065	8.29414	3.42092	4.62682	7.67603	0	8.47445	8.5566	8.46034	12.636	11.2289	9.6692	6.50941	7.36359	7.33167	15.1147	5.9528	5.56698	
5.2569	13.8802	4.7738	4.98031	9.95947	8.68746	7.04639	8.47445	0	4.69667	0.917416	4.19287	2.15925	0.13669	7.6264	7.23698	9.22103	7.14322	7.10268	12.1055	
10.723	17.8882	4.60652	5.15132	11.9775	6.68911	6.74891	8.5566	4.69667	0	3.77925	3.73685	2.67225	4.69481	6.19139	0.943582	7.87752	13.4366	13.3961	9.60396	
10.9461	20.3365	5.41817	8.93058	10.8769	7.45487	10.9914	8.46034	0.917416	3.77925	0	4.50262	3.43802	1.05411	8.27077	4.72284	8.30361	8.06063	8.0201	15.8411	
10.7486	22.1216	8.96667	4.4511	7.10863	5.08145	2.85352	12.636	4.19287	3.73685	4.50262	0	1.0646	3.08716	14.5504	5.02293	8.10618	4.45147	7.57862	16.1412	
7.14277	5.90597	8.85619	6.86618	5.22275	4.01685	3.91812	11.2289	2.15925	2.67225	3.43802	1.0646	0	2.02256	13.0571	3.61583	8.42397	5.5611	10.649	9.73532	
5.12021	10.7962	4.91049	4.84362	6.75987	6.03941	6.4412	9.6692	0.13669	4.69481	1.05411	3.08716	2.02256	0	13.7625	6.54641	7.76268	7.27991	6.38381	14.6261	
4.72815	10.9294	2.8526	12.0108	3.08849	4.29438	7.3436	6.50941	7.6264	6.19139	8.27077	14.5504	13.0571	13.7625	0	5.2478	12.1817	10.5845	5.13602	5.23454	
9.57641	23.1203	3.66293	6.0949	8.33629	10.7259	8.3606	7.36359	7.23698	0.943582	4.72284	5.02293	3.61583	6.54641	5.2478	0	6.93394	14.0821	10.3838	8.66037	
2.64247	6.29623	10.5969	10.2852	4.28213	4.40711	6.95431	7.33167	9.22103	7.87752	8.30361	8.10618	8.42397	7.76268	12.1817	6.93394	0	5.95136	3.90606	10.1256	
11.0363	3.43336	8.60725	3.19553	2.75014	1.54424	1.59795	15.1147	7.14322	13.4366	8.06063	4.45147	5.5611	7.27991	10.5845	14.0821	5.95136	0	6.32305	7.26271	
