10
5
2
2
40

6	11
10	43
1	33
14	23
27	48

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17

0
0
0
0
0

0

0	2.28661	8.6909	3.19748	9.37758	4.26559	0.597607	4.86772	1.70838	2.23727	2.28048	3.34891	7.92219	5.42737	6.86937	
2.28661	0	1.92685	3.09399	5.12576	1.63839	1.689	3.59549	14.8594	7.01237	5.16595	5.04687	10.0056	4.09512	1.30776	
8.6909	1.92685	0	10.4161	7.05261	3.48356	3.61584	2.72792	8.6247	10.9282	10.9714	10.9596	14.2361	2.16827	3.2346	
3.19748	3.09399	10.4161	0	7.93178	0.891935	4.2642	2.59006	6.6902	2.92026	0.916992	5.67261	2.56018	2.20722	1.22257	
9.37758	5.12576	7.05261	7.93178	0	7.03984	6.81476	8.72126	12.8703	9.06816	7.09709	11.8215	14.9943	8.35513	6.43352	
4.26559	1.63839	3.48356	0.891935	7.03984	0	5.15614	1.87493	7.77171	2.02832	1.80893	4.217	3.45212	1.31528	0.330632	
0.597607	1.689	3.61584	4.2642	6.81476	5.15614	0	5.28449	2.30598	2.83488	2.87809	3.35787	6.82439	10.1257	2.99676	
4.86772	3.59549	2.72792	2.59006	8.72126	1.87493	5.28449	0	6.5761	7.10499	3.50705	8.01705	5.15024	0.559645	4.13068	
1.70838	14.8594	8.6247	6.6902	12.8703	7.77171	2.30598	6.5761	0	3.94564	3.98886	5.05728	6.21381	6.45642	8.84174	
2.23727	7.01237	10.9282	2.92026	9.06816	2.02832	2.83488	7.10499	3.94564	0	4.14582	5.58618	8.75591	3.3436	2.35895	
2.28048	5.16595	10.9714	0.916992	7.09709	1.80893	2.87809	3.50705	3.98886	4.14582	0	5.62939	3.47717	3.72436	2.70323	
3.34891	5.04687	10.9596	5.67261	11.8215	4.217	3.35787	8.01705	5.05728	5.58618	5.62939	0	5.51929	6.09693	3.88637	
7.92219	10.0056	14.2361	2.56018	14.9943	3.45212	6.82439	5.15024	6.21381	8.75591	3.47717	5.51929	0	6.96978	4.34642	
5.42737	4.09512	2.16827	2.20722	8.35513	1.31528	10.1257	0.559645	6.45642	3.3436	3.72436	6.09693	6.96978	0	1.64592	
6.86937	1.30776	3.2346	1.22257	6.43352	0.330632	2.99676	4.13068	8.84174	2.35895	2.70323	3.88637	4.34642	1.64592	0	

0	6.05726	6.16004	6.59396	8.00086	4.53733	2.19774	5.21304	0.589823	2.42914	0.536298	3.10565	4.20449	5.45571	8.29154	
6.05726	0	10.8911	1.90907	10.2275	1.54533	8.255	5.16146	5.95594	3.64155	5.54636	4.46416	10.2617	3.51291	3.65166	
6.16004	10.8911	0	8.59021	11.4612	8.95395	3.9623	9.98981	7.57953	7.37786	7.52601	11.9287	10.3224	9.26231	10.2886	
6.59396	1.90907	8.59021	0	2.871	0.36374	7.20215	1.48685	7.41889	2.45996	4.36478	3.28257	2.69036	0.759349	1.69842	
8.00086	10.2275	11.4612	2.871	0	3.23474	10.1986	5.06608	8.59069	6.65758	8.53716	11.297	5.56137	3.63035	4.56943	
4.53733	1.54533	8.95395	0.36374	3.23474	0	5.51179	2.69509	7.50127	2.09622	3.98906	2.91883	3.0541	1.12309	2.06216	
2.19774	8.255	3.9623	7.20215	10.1986	5.51179	0	9.04016	2.78757	3.41557	2.73404	7.96638	6.40223	6.45917	8.3192	
5.21304	5.16146	9.98981	1.48685	5.06608	2.69509	9.04016	0	9.76699	3.77111	4.67674	6.2309	5.11838	0.727504	0.720958	
0.589823	5.95594	7.57953	7.41889	8.59069	7.50127	2.78757	9.76699	0	3.39721	1.12612	6.43257	4.72853	7.70981	8.88137	
2.42914	3.64155	7.37786	2.45996	6.65758	2.09622	3.41557	3.77111	3.39721	0	1.89284	4.4622	6.47694	3.0436	4.20255	
