20
5
3
5
30

6	7
19	44
37	23
35	6
5	8

20	35
8	31
29	43
18	39
19	47
31	24
38	50
33	21
2	27
1	12
26	20
20	33
15	46
20	26
17	19
15	12
5	30
13	40
38	5
9	40

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

17
18
13
19
12
18
13
13
17
20
16
18
15
11
18
16
15
15
15
16

0
0
0
0
0

0

0	12.6607	5.44715	3.13378	2.95344	6.846	5.11832	7.96234	7.78614	11.5732	9.41045	5.51018	8.52991	7.42366	4.8645	5.08978	4.44727	8.6634	4.33222	8.59133	11.7592	7.34399	10.6104	2.47431	8.38567	
12.6607	0	6.72175	9.20401	4.96427	2.40782	5.14828	4.02464	2.48046	0.802239	6.54629	7.44009	3.96763	6.59732	4.38933	4.06035	3.79415	0.486727	3.5855	2.17559	6.94817	4.8634	2.59736	6.79524	1.82363	
5.44715	6.72175	0	3.63231	8.89241	7.36026	6.10145	10.7464	4.44986	7.52399	4.97369	6.00871	2.96268	14.2015	7.58733	6.61622	4.9458	7.20848	5.98735	9.08986	8.24418	12.3924	8.36698	2.97284	10.5435	
3.13378	9.20401	3.63231	0	4.62077	3.71645	3.78808	11.9344	6.9551	11.5024	6.2809	3.69534	5.87485	5.22344	1.73495	5.80807	2.63242	2.39326	2.13794	0.704399	7.43356	6.54002	8.42674	0.659469	6.01125	
2.95344	4.96427	8.89241	4.62077	0	4.85816	8.07176	7.84153	5.01706	8.61973	7.43177	13.1252	4.40345	4.47022	2.88582	3.52383	5.59575	7.18576	1.37878	2.81232	8.80579	6.89054	8.12956	5.42775	5.84886	
6.846	2.40782	7.36026	3.71645	4.85816	0	2.82673	3.6321	0.158906	3.21006	5.16518	7.42328	1.64608	5.34835	1.9815	4.71894	1.38632	2.89455	5.99332	6.13896	4.54034	6.56989	4.71981	3.35928	1.29326	
5.11832	5.14828	6.10145	3.78808	8.07176	2.82673	0	2.84402	2.66782	6.93973	5.36567	6.16448	4.155	7.44262	9.06115	8.27721	5.0898	7.67561	11.679	9.24563	11.62	5.71221	5.49207	3.12861	3.80218	
7.96234	4.02464	10.7464	11.9344	7.84153	3.6321	2.84402	0	3.53473	4.82688	2.52165	3.41544	4.53266	4.5986	7.0676	5.57839	2.24578	4.51137	6.97946	8.61246	8.14503	7.12448	6.29267	4.21873	4.66909	
7.78614	2.48046	4.44986	6.9551	5.01706	0.158906	2.66782	3.53473	0	3.2827	3.49819	6.95018	1.48718	8.088	2.14041	5.14072	1.54523	2.47126	4.51184	6.4412	4.69925	2.17604	3.41506	4.54632	1.13435	
11.5732	0.802239	7.52399	11.5024	8.61973	3.21006	6.93973	4.82688	3.2827	0	9.27818	14.2353	5.75908	5.79508	6.68773	6.30742	6.09256	1.28897	4.38773	4.42266	9.24658	5.00437	3.3996	9.09365	4.0707	
9.41045	6.54629	4.97369	6.2809	7.43177	5.16518	5.36567	2.52165	3.49819	9.27818	0	5.93709	2.01101	7.12025	4.54595	4.56734	4.76742	5.22561	5.03568	6.09081	11.0076	4.93039	6.16941	7.96362	3.88871	
5.51018	7.44009	6.00871	3.69534	13.1252	7.42328	6.16448	3.41544	6.95018	14.2353	5.93709	0	8.28899	8.01404	10.8239	5.9756	5.00882	9.54922	8.12065	9.15288	4.72959	10.3986	11.6376	3.03587	9.35692	
8.52991	3.96763	2.96268	5.87485	4.40345	1.64608	4.155	4.53266	1.48718	5.75908	2.01101	8.28899	0	7.82072	6.55696	3.65354	6.47498	6.49497	3.02467	4.45821	11.2069	11.6585	5.4043	5.93552	2.62153	
7.42366	6.59732	14.2015	5.22344	4.47022	5.34835	7.44262	4.5986	8.088	5.79508	7.12025	8.01404	7.82072	0	7.35604	6.9411	3.96202	6.2079	4.79605	4.51904	11.2482	7.39284	8.00892	5.93498	6.95365	
