20
5
3
5
50

6	7
19	44
37	23
35	6
5	8

20	35
8	31
29	43
18	39
19	47
31	24
38	50
33	21
2	27
1	12
26	20
20	33
15	46
20	26
17	19
15	12
5	30
13	40
38	5
9	40

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

17
18
13
19
12
18
13
13
17
20
16
18
15
11
18
16
15
15
15
16

0
0
0
0
0

0

0	20.4284	14.0825	25.2139	1.21622	23.1708	22.0356	27.5311	14.3043	23.0123	14.2559	17.2403	15.2896	6.02507	2.91328	10.7342	20.6708	14.5761	14.8061	12.4392	9.16311	16.4195	14.5672	27.0624	22.9542
20.4284	0	14.3825	24.7297	16.1773	9.46312	8.60417	9.00191	5.91486	5.34	13.7717	11.6212	13.1937	11.7521	12.7452	10.25	11.8599	2.81745	8.11249	10.2827	13.5588	5.9397	5.47376	16.4505	12.9244
14.0825	14.3825	0	20.4653	15.5193	20.9246	15.6433	21.0619	11.525	17.4	6.08276	9.18629	5.50073	10.2787	14.1435	9.60448	15.8712	17.1999	8.63134	8.1954	4.91935	20.3222	21.9777	19.47	16.4653
25.2139	24.7297	20.4653	0	28.6289	19.7967	11.1196	29.237	22.1436	32.8989	14.3825	23.9815	19.1779	31.5269	30.561	14.4797	17.2967	16.4159	19.25	23.2864	25.6424	22.3879	24.4982	2.7828	24.7285
1.21622	16.1773	15.5193	28.6289	0	20.0056	17.0859	28.68	9.35452	18.7611	23.2859	15.4889	10.3399	4.80885	1.69706	11.9504	19.0391	11.6248	13.5898	17.6262	10.1682	10.6213	9.61746	25.8461	18.0045
23.1708	9.46312	20.9246	19.7967	20.0056	0	7.25089	11.3374	4.56158	11.0783	15.5757	9.18489	13.6996	10.8721	12.219	12.9678	2.5	6.64568	7.45523	16.5464	16.0053	5.05964	5.59151	20.2788	4.83322
22.0356	8.60417	15.6433	11.1196	17.0859	7.25089	0	11.1477	2.68931	10.3792	15.5657	8.39567	10.7703	10.6823	10.3468	12.7781	8.63439	7.61435	5.58296	16.1061	16.4764	4.86991	7.72495	8.33676	2.44495
27.5311	9.00191	21.0619	29.237	28.68	11.3374	11.1477	0	11.3536	3.66191	21.2065	12.6559	20.4916	12.0902	16.0505	14.186	17.1387	9.06318	14.2472	15.1712	18.3679	6.27778	11.7751	29.048	11.5962
14.3043	5.91486	11.525	22.1436	9.35452	4.56158	2.68931	11.3536	0	11.2549	13.9334	5.70636	9.13799	15.3809	7.65747	15.9792	5.94508	7.84425	2.89365	6.93001	9.28606	7.55922	8.3114	11.0261	5.13427
23.0123	5.34	17.4	32.8989	18.7611	11.0783	10.3792	3.66191	11.2549	0	20.7262	16.3179	18.5337	20.0054	15.329	15.59	13.5783	5.40127	13.4525	11.5092	14.7853	9.93969	8.05758	19.0344	7.93426
14.2559	13.7717	6.08276	14.3825	23.2859	15.5757	15.5657	21.2065	13.9334	20.7262	0	15.2691	4.79538	25.8249	13.4382	3.52172	13.0757	16.3218	11.7394	9.21696	11.0021	11.4299	13.5403	17.1653	19.5733
17.2403	11.6212	9.18629	23.9815	15.4889	9.18489	8.39567	12.6559	5.70636	16.3179	15.2691	0	14.687	10.68	13.3638	21.7282	6.68489	13.5506	8.6	16.1006	14.1056	16.4924	14.0178	28.6563	14.1168
15.2896	13.1937	5.50073	19.1779	10.3399	13.6996	10.7703	20.4916	9.13799	18.5337	4.79538	14.687	0	16.0254	8.6428	8.3171	13.4458	16.0111	12.0316	13.9421	10.4201	15.6402	16.5632	19.1071	13.2153
6.02507	11.7521	10.2787	31.5269	4.80885	10.8721	10.6823	12.0902	15.3809	20.0054	25.8249	10.68	16.0254	0	6.5059	13.7206	14.2302	17.4828	11.7518	8.6354	5.35935	5.81242	14.6487	21.0283	15.1365
2.91328	12.7452	14.1435	30.561	1.69706	12.219	10.3468	16.0505	7.65747	15.329	13.4382	13.3638	8.6428	6.5059	0	17.381	13.6025	9.92778	10.5511	19.096	15.8099	9.77272	7.9204	23.5609	13.2004
10.7342	10.25	9.60448	14.4797	11.9504	12.9678	12.7781	14.186	15.9792	15.59	3.52172	21.7282	8.3171	13.7206	17.381	0	16.5974	12.6749	13.1522	12.7387	17.2213	7.9082	10.0186	17.2625	15.2986
20.6708	11.8599	15.8712	17.2967	19.0391	2.5	8.63439	17.1387	5.94508	13.5783	13.0757	6.68489	13.4458	14.2302	13.6025	16.5974	0	9.14568	8.83873	13.3464	15.7024	7.55964	8.09151	20.0795	7.33322
14.5761	2.81745	17.1999	16.4159	11.6248	6.64568	7.61435	9.06318	7.84425	5.40127	16.3218	13.5506	16.0111	17.4828	9.92778	12.6749	9.14568	0	10.7379	12.9955	15.3	8.75714	2.65631	13.6331	7.93631
14.8061	8.11249	8.63134	19.25	13.5898	7.45523	5.58296	14.2472	2.89365	13.4525	11.7394	8.6	12.0316	11.7518	10.5511	13.1522	8.83873	10.7379	0	4.03636	6.39241	14.0522	11.2051	22.0328	7.83398
12.4392	10.2827	8.1954	23.2864	17.6262	16.5464	16.1061	15.1712	6.93001	11.5092	9.21696	16.1006	13.9421	8.6354	19.096	12.7387	13.3464	12.9955	4.03636	0	3.27605	16.2224	15.6518	26.2484	11.8703
9.16311	13.5588	4.91935	25.6424	10.1682	16.0053	16.4764	18.3679	9.28606	14.7853	11.0021	14.1056	10.4201	5.35935	15.8099	17.2213	15.7024	15.3	6.39241	3.27605	0	11.1718	17.9563	24.3893	14.0315
16.4195	5.9397	20.3222	22.3879	10.6213	5.05964	4.86991	6.27778	7.55922	9.93969	11.4299	16.4924	15.6402	5.81242	9.77272	7.9082	7.55964	8.75714	14.0522	16.2224	11.1718	0	8.83631	13.2067	7.31486
14.5672	5.47376	21.9777	24.4982	9.61746	5.59151	7.72495	11.7751	8.3114	8.05758	13.5403	14.0178	16.5632	14.6487	7.9204	10.0186	8.09151	2.65631	11.2051	15.6518	17.9563	8.83631	0	16.2894	5.28
27.0624	16.4505	19.47	2.7828	25.8461	20.2788	8.33676	29.048	11.0261	19.0344	17.1653	28.6563	19.1071	21.0283	23.5609	17.2625	20.0795	13.6331	22.0328	26.2484	24.3893	13.2067	16.2894	0	10.7817
22.9542	12.9244	16.4653	24.7285	18.0045	4.83322	2.44495	11.5962	5.13427	7.93426	19.5733	14.1168	13.2153	15.1365	13.2004	15.2986	7.33322	7.93631	7.83398	11.8703	14.0315	7.31486	5.28	10.7817	0
																								
0	11.5702	17.7566	16.0219	1.52735	12.522	10.8374	20.272	13.7838	19.1533	16.0281	24.5001	17.2013	12.6958	6.08112	14.4807	12.0231	12.9032	12.3055	15.1393	10.8975	10.1074	11.1323	22.7643	16.2523
11.5702	0	12.6499	23.2982	10.0429	4.08593	4.55339	8.12954	1.22376	1.86	11.9775	6.8612	10.6841	11.9377	17.105	16.6854	3.37411	6.38598	5.43271	8.89062	15.0015	9.49678	3.87525	17.032	7.01921
17.7566	12.6499	0	6.16221	17.5689	8.53155	6.91914	8.17742	10.2488	16.8279	2.54153	26.3389	1.20748	12.6159	11.7061	3.30651	10.3255	21.2624	15.6351	8.83029	10.7559	10.366	7.27645	7.3955	13.2811
16.0219	23.2982	6.16221	0	13.9639	13.8281	13.0813	12.5268	13.9589	21.0553	9.19373	23.6131	7.36968	19.8778	16.0555	7.65593	12.3651	21.5937	8.97771	8.889	4.59373	10.7711	14.9801	1.23329	16.048
1.52735	10.0429	17.5689	13.9639	0	12.3957	12.0269	18.214	11.2666	11.9029	13.9702	21.6998	16.3615	14.9868	7.60847	16.7718	10.4957	16.7511	10.7781	13.6655	9.37019	8.58	12.6597	18.5226	20.8244
12.522	4.08593	8.53155	13.8281	12.3957	0	5.30635	9.76794	2.86217	6.29714	9.00634	14.7844	9.73902	11.2277	13.1728	11.8381	1.9	9.28205	7.07111	7.05442	9.67133	5.05964	5.51366	12.5949	8.65761
10.8374	4.55339	6.91914	13.0813	12.0269	5.30635	0	10.2354	3.32962	8.73134	10.5127	16.5667	8.12662	5.69677	11.5601	10.2256	3.40635	8.15417	7.53857	8.56076	9.62426	3.44688	5.98111	14.7238	9.12507
20.272	8.12954	8.17742	12.5268	18.214	9.76794	10.2354	0	6.90577	7.6236	4.39414	2.6224	5.7282	19.2841	13.2705	4.87091	9.05612	14.3247	9.61769	10.3947	8.84382	15.0212	9.55726	14.8598	11.932
13.7838	1.22376	10.2488	13.9589	11.2666	2.86217	3.32962	6.90577	0	3.08376	9.25668	9.52818	8.72046	9.0264	11.7612	11.7767	2.15035	4.42237	4.20894	6.927	9.92168	6.77651	2.65149	11.9534	5.79545
19.1533	1.86	16.8279	21.0553	11.9029	6.29714	8.73134	7.6236	3.08376	0	10.1175	5.0012	11.4515	10.237	16.8517	13.918	7.55206	5.27758	9.61066	12.2965	14.7175	15.4486	6.47511	19.822	11.1972
16.0281	11.9775	2.54153	9.19373	13.9702	9.00634	10.5127	4.39414	9.25668	10.1175	0	7.01655	1.33405	16.9559	13.33	4.93041	7.10634	11.4042	14.0118	8.89526	4.6	10.7774	7.40302	12.1491	14.7533
24.5001	6.8612	26.3389	23.6131	21.6998	14.7844	16.5667	2.6224	9.52818	5.0012	7.01655	0	16.486	15.2382	21.233	7.49332	13.8649	10.2788	12.2401	9.36082	11.4662	13.1198	13.0222	24.2517	11.9635
17.2013	10.6841	1.20748	7.36968	16.3615	9.73902	8.12662	5.7282	8.72046	11.4515	1.33405	16.486	0	13.3916	17.7334	4.51399	8.44039	7.83985	16.0921	10.3445	5.93405	13.4966	6.06897	13.4831	11.189
12.6958	11.9377	12.6159	19.8778	14.9868	11.2277	5.69677	19.2841	9.0264	10.237	16.9559	15.2382	13.3916	0	6.61465	15.0143	9.10312	9.09351	14.1669	11.5981	13.6444	7.46705	7.32264	23.8226	12.4426
6.08112	17.105	11.7061	16.0555	7.60847	13.1728	11.5601	13.2705	11.7612	16.8517	13.33	21.233	17.7334	6.61465	0	8.39962	16.5678	14.2607	7.55227	12.7489	14.2906	8.1132	12.4899	15.2967	17.6099
14.4807	16.6854	3.30651	7.65593	16.7718	11.8381	10.2256	4.87091	11.7767	13.918	4.93041	7.49332	4.51399	15.0143	8.39962	0	10.6782	15.129	14.4886	5.52378	9.53041	16.5128	9.7993	8.88921	9.97455
12.0231	3.37411	10.3255	12.3651	10.4957	1.9	3.40635	9.05612	2.15035	7.55206	7.10634	13.8649	8.44039	9.10312	16.5678	10.6782	0	7.38205	6.35929	5.15442	7.77133	6.85323	4.80184	11.3175	7.9458
12.9032	6.38598	21.2624	21.5937	16.7511	9.28205	8.15417	14.3247	4.42237	5.27758	11.4042	10.2788	7.83985	9.09351	14.2607	15.129	7.38205	0	12.4146	6.04639	12.1573	9.1985	1.77088	18.6995	6.89088
12.3055	5.43271	15.6351	8.97771	10.7781	7.07111	7.53857	9.61769	4.20894	9.61066	14.0118	12.2401	16.0921	14.1669	7.55227	14.4886	6.35929	12.4146	0	11.3475	14.3437	15.1188	6.86043	7.74442	10.0044
15.1393	8.89062	8.83029	8.889	13.6655	7.05442	8.56076	10.3947	6.927	12.2965	8.89526	9.36082	10.3445	11.5981	12.7489	5.52378	5.15442	6.04639	11.3475	0	4.29526	10.4726	4.27551	14.8909	9.39551
10.8975	15.0015	10.7559	4.59373	9.37019	9.67133	9.62426	8.84382	9.92168	14.7175	4.6	11.4662	5.93405	13.6444	14.2906	9.53041	7.77133	12.1573	14.3437	4.29526	0	6.17738	8.57078	5.82702	11.4543
10.1074	9.49678	10.366	10.7711	8.58	5.05964	3.44688	15.0212	6.77651	15.4486	10.7774	13.1198	13.4966	7.46705	8.1132	16.5128	6.85323	9.1985	15.1188	10.4726	6.17738	0	7.42762	17.6545	12.5476
11.1323	3.87525	7.27645	14.9801	12.6597	5.51366	5.98111	9.55726	2.65149	6.47511	7.40302	13.0222	6.06897	7.32264	12.4899	9.7993	4.80184	1.77088	6.86043	4.27551	8.57078	7.42762	0	18.3881	5.12
22.7643	17.032	7.3955	1.23329	18.5226	12.5949	14.7238	14.8598	11.9534	19.822	12.1491	24.2517	13.4831	23.8226	15.2967	8.88921	11.3175	18.6995	7.74442	14.8909	5.82702	17.6545	18.3881	0	19.9634
16.2523	7.01921	13.2811	16.048	20.8244	8.65761	9.12507	11.932	5.79545	11.1972	14.7533	11.9635	11.189	12.4426	17.6099	9.97455	7.9458	6.89088	10.0044	9.39551	11.4543	12.5476	5.12	19.9634	0
																								
0	12.7943	9.46647	15.457	1.89505	19.1415	13.9724	22.4802	9.98939	10.0943	6.78457	14.1801	10.4898	11.7478	7.35391	5.24782	14.268	14.4691	9.99958	15.5621	6.63399	12.2015	13.4133	11.8359	20.714
12.7943	0	14.2009	15.6972	17.0909	6.42896	8.51469	8.03447	4.64011	2.7	13.5278	10.5725	14.6455	8.21225	15.9303	9.38168	8.28402	4.51686	10.5589	16.8035	18.4569	8.84864	4.11033	23.3656	7.47033
9.46647	14.2009	0	4.27931	17.0136	9.15692	14.9771	17.9333	8.96022	17.6357	3.62212	15.0777	2.5044	10.7186	13.5632	4.21865	5.91692	15.4597	8.97041	15.9906	13.5282	13.5655	16.1134	4.94339	11.7842
15.457	15.6972	4.27931	0	10.6049	21.1746	22.6301	18.0529	23.8225	16.7878	6.0849	23.0482	6.78371	26.2072	27.3589	7.62165	10.1962	11.1803	12.0041	7.22618	7.63615	16.086	17.9476	0.664078	24.9265
1.89505	17.0909	17.0136	10.6049	0	24.2946	20.9377	19.4466	17.9305	11.9893	11.2671	12.2851	14.5092	22.903	5.48715	7.14286	13.1334	12.574	20.1997	13.6953	4.73895	14.0966	18.7473	9.94082	20.6394
19.1415	6.42896	9.15692	21.1746	24.2946	0	10.1509	5.18322	1.78885	8.39441	15.0897	11.5376	11.5551	9.22856	10.8863	6.53043	3.24	11.7206	7.11	7.32547	17.7033	8.38004	5.07537	13.8876	8.43537
13.9724	8.51469	14.9771	22.6301	20.9377	10.1509	0	16.5546	13.0825	11.2147	12.2952	14.5048	17.1931	2.6194	23.0582	10.7585	9.4194	6.67655	7.28	7.63125	16.1988	1.77088	6.50919	18.62	11.8024
22.4802	8.03447	17.9333	18.0529	19.4466	5.18322	16.5546	0	3.39436	10.7399	16.5466	11.0597	15.4289	8.16002	15.8377	8.13593	8.5383	6.87255	9.31319	12.6238	16.6672	9.00855	8.03447	22.8813	11.9989
9.98939	4.64011	8.96022	23.8225	17.9305	1.78885	13.0825	3.39436	0	7.34011	6.27832	11.1023	11.1762	11.2416	12.4434	4.74157	5.02885	9.15697	5.91883	9.11432	20.0616	9.37842	4.64011	17.2589	8.00011
