10
5
3
3
40

6	7
19	44
37	23
35	6
5	8

26	20
20	33
15	46
20	26
17	19
15	12
5	30
13	40
38	5
9	40

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

16
18
15
11
18
16
15
15
15
16

0
0
0
0
0

0

0	11.9935	5.47994	6.28786	0.21201	3.62618	6.11529	14.7486	6.55818	3.08547	3.07731	14.0244	5.85192	6.93853	13.9916	
11.9935	0	10.888	19.7968	14.5559	11.6559	7.2747	6.98307	11.8629	11.4046	8.9162	11.3559	6.99415	17.1538	3.31185	
5.47994	10.888	0	6.06174	8.98644	2.93517	7.4489	10.7261	7.31908	2.39447	7.48284	7.55884	2.24986	5.41106	5.93217	
6.28786	19.7968	6.06174	0	6.49987	9.00933	11.8178	20.5981	15.9772	9.37333	8.88824	6.05301	13.0456	0.650679	20.2794	
0.21201	14.5559	8.98644	6.49987	0	11.6624	7.2812	11.7785	13.7043	3.29748	3.28932	11.3624	12.4802	14.4251	14.2036	
3.62618	11.6559	2.93517	9.00933	11.6624	0	4.38121	8.87852	1.37244	0.540704	4.85331	1.8032	3.30715	7.20553	8.60455	
6.11529	7.2747	7.4489	11.8178	7.2812	4.38121	0	4.49731	5.75365	4.92192	3.03798	4.08122	5.19905	9.48355	8.16853	
14.7486	6.98307	10.7261	20.5981	11.7785	8.87852	4.49731	0	10.9204	11.2427	7.53529	8.57852	7.35353	17.797	3.67122	
6.55818	11.8629	7.31908	15.9772	13.7043	1.37244	5.75365	10.9204	0	1.91314	3.48087	3.17564	6.29468	9.73109	13.6449	
3.08547	11.4046	2.39447	9.37333	3.29748	0.540704	4.92192	11.2427	1.91314	0	5.08837	2.3439	2.76644	7.80553	6.44875	
3.07731	8.9162	7.48284	8.88824	3.28932	4.85331	3.03798	7.53529	3.48087	5.08837	0	7.1192	7.85481	8.23756	12.228	
14.0244	11.3559	7.55884	6.05301	11.3624	1.8032	4.08122	8.57852	3.17564	2.3439	7.1192	0	5.30899	5.40233	8.9913	
5.85192	6.99415	2.24986	13.0456	12.4802	3.30715	5.19905	7.35353	6.29468	2.76644	7.85481	5.30899	0	7.66091	3.68231	
6.93853	17.1538	5.41106	0.650679	14.4251	7.20553	9.48355	17.797	9.73109	7.80553	8.23756	5.40233	7.66091	0	19.7788	
13.9916	3.31185	5.93217	20.2794	14.2036	8.60455	8.16853	3.67122	13.6449	6.44875	12.228	8.9913	3.68231	19.7788	0	

0	5.08584	13.061	8.71225	1.26086	6.88215	5.60909	7.77671	6.02245	6.42005	3.43265	4.98307	3.66679	5.57717	5.80682	
5.08584	0	10.2748	8.88064	6.3467	8.26277	6.8077	2.69087	0.93661	1.43797	3.74875	7.69726	6.04936	5.89327	3.90934	
13.061	10.2748	0	2.3931	9.84449	3.64408	4.10407	8.58287	9.33814	7.24293	9.16196	4.7301	6.85944	7.01744	7.00243	
8.71225	8.88064	2.3931	0	7.45139	6.03718	6.49717	6.18977	9.08366	8.5823	8.4333	10.471	10.5256	6.28877	21.3934	
1.26086	6.3467	9.84449	7.45139	0	8.75805	8.64864	9.13874	5.66055	5.15919	4.6935	6.24392	4.92765	9.83238	20.8847	
6.88215	8.26277	3.64408	6.03718	8.75805	0	1.43222	6.85153	4.10022	3.59885	5.6984	2.05824	3.21536	7.45222	4.33058	
5.60909	6.8077	4.10407	6.49717	8.64864	1.43222	0	5.63241	7.61556	5.03107	7.13062	0.626028	4.64758	11.1215	2.89836	
7.77671	2.69087	8.58287	6.18977	9.13874	6.85153	5.63241	0	3.62748	6.24638	6.43962	5.00639	4.5943	8.83116	6.60021	
6.02245	0.93661	9.33814	9.08366	5.66055	4.10022	7.61556	3.62748	0	0.501362	4.68536	10.7514	8.20267	6.09611	4.84595	
6.42005	1.43797	7.24293	8.5823	5.15919	3.59885	5.03107	6.24638	0.501362	0	6.23046	7.74023	6.81421	6.59747	10.0126	
3.43265	3.74875	9.16196	8.4333	4.6935	5.6984	7.13062	6.43962	4.68536	6.23046	0	8.41571	6.38139	2.14453	7.65808	
4.98307	7.69726	4.7301	10.471	6.24392	2.05824	0.626028	5.00639	10.7514	7.74023	8.41571	0	8.48725	14.396	3.52439	
3.66679	6.04936	6.85944	10.5256	4.92765	3.21536	4.64758	4.5943	8.20267	6.81421	6.38139	8.48725	0	4.23686	2.14003	
5.57717	5.89327	7.01744	6.28877	9.83238	7.45222	11.1215	8.83116	6.09611	6.59747	2.14453	14.396	4.23686	0	6.37689	
5.80682	3.90934	7.00243	21.3934	20.8847	4.33058	2.89836	6.60021	4.84595	10.0126	7.65808	3.52439	2.14003	6.37689	0	

0	13.2532	4.69921	6.10551	3.24444	2.75661	8.15828	5.39713	6.73798	4.18022	6.03648	8.1904	7.15448	4.41756	4.99333	
13.2532	0	5.18575	5.5807	3.51376	3.40224	2.49479	1.4882	3.91509	1.97863	3.31971	2.49546	4.36552	9.10858	4.45345	
4.69921	5.18575	0	12.894	1.45477	3.15002	7.68054	3.60746	5.26087	2.9899	6.42989	8.69298	5.36481	14.2326	3.20367	
6.10551	5.5807	12.894	0	4.75292	5.02568	8.15695	5.96928	7.24212	3.33461	1.99354	4.11889	4.60722	1.68795	3.00403	
