20
5
2
3
20

6	25
1	50
11	25
47	42
3	33

22	35
37	29
8	32
40	14
47	10
42	35
5	14
4	36
42	25
29	13
40	12
50	19
49	12
45	9
11	8
25	5
17	28
33	35
2	41
7	15

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

14
17
16
17
17
12
20
15
15
12
13
15
11
18
13
13
19
18
19
14

0
0
0
0
0

0

0	8.15843	2.35	8.87694	7.43328	9.48571	13.7531	4.25394	10.104	22.2655	13.9523	8.61498	6.14919	9.36	6.48556	11.5664	11.8578	11.4918	21.4616	7.26522	7.6377	2.28035	5.7732	11.0613	6.83392	
8.15843	0	10.5084	12.6064	7.43128	9.54858	12.8228	10.4364	26.6969	18.741	17.6818	10.5042	6.87255	14.0983	14.644	20.6708	20.4927	21.6264	18.574	11.2253	18.9525	10.4388	7.77506	3.80326	12.9183	
2.35	10.5084	0	11.2269	6.67509	7.13571	13.0913	1.90394	7.75403	16.3281	16.2169	6.26498	5.08498	10.4373	8.83556	10.954	16.4869	12.1794	16.1611	7.83216	12.2668	4.63035	9.66571	10.3031	6.13909	
8.87694	12.6064	11.2269	0	15.6192	22.155	9.37101	17.3125	13.4454	9.86851	5.07537	15.1433	15.0261	9.67537	14.0262	12.0143	7.88624	9.01998	14.5799	14.8553	21.0928	11.1573	16.7754	16.4097	15.1532	
7.43328	7.43128	6.67509	15.6192	0	9.17039	13.7671	5.40496	14.4291	14.9675	10.5438	12.9401	4.80666	15.0425	12.793	16.5939	17.9025	17.7992	14.0283	14.6985	13.6823	8.325	8.71931	3.62802	12.8142	
9.48571	9.54858	7.13571	22.155	9.17039	0	7.57777	9.03966	14.8897	9.19239	14.23	13.4007	12.2207	8.8532	12.6469	11.591	18.3518	10.0409	9.02541	8.16333	13.7074	6.02285	2.53	12.7984	9.85641	
13.7531	12.8228	13.0913	9.37101	13.7671	7.57777	0	13.6088	7.86092	16.7459	4.29564	9.85913	16.6547	8.89564	9.74179	4.66092	10.0318	13.7239	7.22654	8.64531	13.765	8.54062	5.04777	19.3961	6.95224	
4.25394	10.4364	1.90394	17.3125	5.40496	9.03966	13.6088	0	9.65797	26.3946	15.9488	8.16893	3.56382	14.8842	16.6049	26.2251	22.6765	19.1737	19.4333	11.4239	18.4563	8.81339	8.56098	9.03298	8.04303	
10.104	26.6969	7.75403	13.4454	14.4291	14.8897	7.86092	9.65797	0	5.27391	7.28328	13.3666	12.839	2.68328	8.28087	3.2	7.32452	4.42538	5.76562	17.274	8.74643	14.1038	9.00648	18.9521	13.8931	
22.2655	18.741	16.3281	9.86851	14.9675	9.19239	16.7459	26.3946	5.27391	0	21.5243	22.2515	22.3527	14.4542	5.85477	3.50477	3.74767	0.848528	0.939149	17.3557	17.6639	17.9668	11.7224	31.117	23.4424	
13.9523	17.6818	16.2169	5.07537	10.5438	14.23	4.29564	15.9488	7.28328	21.5243	0	12.9847	15.3505	4.6	12.0103	8.95656	12.9616	14.0953	23.5893	11.7709	14.9619	15.1928	9.34341	14.1719	10.0778	
8.61498	10.5042	6.26498	15.1433	12.9401	13.4007	9.85913	8.16893	13.3666	22.2515	12.9847	0	8.36863	18.979	14.9205	10.1666	15.5374	23.4866	12.7322	4.59996	19.2707	13.1744	16.0279	14.3075	2.90689	
6.14919	6.87255	5.08498	15.0261	4.80666	12.2207	16.6547	3.56382	12.839	22.3527	15.3505	8.36863	0	15.5092	12.6347	18.5352	26.5209	22.3547	18.835	13.4144	22.3008	8.42954	11.6069	6.6776	11.2241	
9.36	14.0983	10.4373	9.67537	15.0425	8.8532	8.89564	14.8842	2.68328	14.4542	4.6	18.979	15.5092	0	13.8933	5.88328	9.9	7.10866	11.3781	13.6371	11.4297	9.81605	6.3232	23.5435	14.6778	
6.48556	14.644	8.83556	14.0262	12.793	12.6469	9.74179	16.6049	8.28087	5.85477	12.0103	14.9205	12.6347	13.8933	0	5.08087	7.42571	5.00625	7.64648	4.48357	2.95161	8.30896	11.7975	16.421	6.17664	
11.5664	20.6708	10.954	12.0143	16.5939	11.591	4.66092	26.2251	3.2	3.50477	8.95656	10.1666	18.5352	5.88328	5.08087	0	5.37088	7.62538	2.56562	9.56444	8.03248	14.4615	9.70869	28.3679	11.6132	
11.8578	20.4927	16.4869	7.88624	17.9025	18.3518	10.0318	22.6765	7.32452	3.74767	12.9616	15.5374	26.5209	9.9	7.42571	5.37088	0	2.89914	7.9365	11.346	10.3773	9.57747	13.0703	21.6856	13.0391	
11.4918	21.6264	12.1794	9.01998	17.7992	10.0409	13.7239	19.1737	4.42538	0.848528	14.0953	23.4866	22.3547	7.10866	5.00625	7.62538	2.89914	0	1.78768	9.48982	7.95786	12.4766	22.1341	28.4678	23.4088	
