100
10
3
26
30

2	10
18	44
49	8
24	29
18	24
14	12
4	39
32	30
7	29
40	48

12	38
32	17
29	12
25	20
2	30
31	46
5	13
13	36
38	6
29	11
38	47
9	47
11	18
17	31
19	6
12	7
5	14
40	36
9	45
24	43
48	45
50	13
8	43
42	23
43	14
43	6
49	4
35	41
31	42
19	24
26	29
43	47
37	36
30	3
8	34
18	40
40	10
4	27
24	26
41	17
36	22
6	6
39	40
18	29
20	3
27	3
8	26
13	37
9	6
3	28
5	50
5	28
40	5
16	28
46	41
36	46
50	47
29	41
31	2
30	11
44	17
1	3
25	26
49	11
34	6
30	12
15	17
30	40
16	35
31	42
4	17
3	50
25	33
43	30
30	38
37	49
26	30
21	47
22	8
22	17
29	43
3	42
33	8
31	20
44	32
14	39
6	35
9	34
7	1
49	32
22	1
50	21
45	11
36	45
25	4
50	18
21	50
32	49
38	1
43	28

70

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

14
19
16
18
16
14
18
12
14
20
19
20
19
18
19
18
20
20
19
15
19
18
12
19
20
19
11
16
20
17
15
19
19
11
20
12
14
19
12
20
12
20
15
16
13
15
18
19
12
19
18
20
13
17
17
11
16
16
17
16
18
16
18
19
18
17
16
13
16
15
11
15
13
16
18
15
11
14
12
16
17
17
12
14
14
15
19
16
19
12
16
11
11
14
17
15
17
20
15
12

0
0
0
0
0
0
0
0
0
0

0

0	17.4538	20.3943	8.45051	10.1089	6.20164	11.3783	18.9075	8.36903	20.6627	12.0162	11.8042	7.04569	9.47789	8.91961	17.5099	5.43058	8.94702	10.0757	7.0812	19.2589	15.968	12.573	6.19367	10.1293	3.13209	5.63197	16.5756	17.8397	25.9221	17.9715	14.6955	15.4153	16.0775	12.3131	17.7731	18.9252	18.0053	14.9804	8.58886	11.4767	21.0223	17.1264	10.0249	9.22188	13.8683	8.77023	7.79565	11.1866	14.0652	8.62469	1.92333	14.3279	8.04961	9.21641	5.71153	8.55625	11.3136	4.14333	9.05724	13.1601	7.11683	24.0329	11.7909	17.4368	12.2907	18.5804	14.3163	7.07216	7.13569	15.69	3.43938	9.59489	14.6689	11.9565	6.17569	9.09249	12.5296	10.4405	10.8228	4.71842	11.7559	14.4308	12.9325	22.5925	19.9652	10.9699	15.8107	5.02494	7.54494	10.2666	16.0792	9.14804	9.07494	17.8131	11.0964	11.6423	12.1646	7.3099	14.7786	6.28081	17.2503	9.33269	14.915	8.47494	11.0441	14.5544	14.5062	8.50662	12.1185	
17.4538	0	12.4927	6.75256	4.8	11.6673	6.59684	8.31558	6.71131	6.95376	4.41089	10.5877	10.4312	9.15362	9.6604	8.44794	12.6267	4.41081	11.3502	8.20588	8.49664	5.81551	8.88552	8.1307	11.0534	14.0776	9.88438	12.158	2.53551	7.4818	14.1816	10.2473	3.69826	11.2599	11.8354	10.5056	13.8239	8.39066	7.27401	6.32	6.97	8.75663	7.74383	12.6088	5.23259	5.4	10.5369	7.0469	6.83052	8.15771	9.89957	12.5311	8.85442	7.2	9.8517	14.0651	6.99822	3.01081	9.26221	11.4053	8.93863	8.78189	12.2519	7.56449	11.3513	5.43323	13.0862	5.92468	14.5105	10.0836	12.3695	13.2229	7.65052	10.8577	13.2916	11.2781	8.96483	4.68017	6.36398	8.43677	9.07473	10.1896	5.34575	10.8752	7.00036	7.3306	6.40672	4.32749	13.4893	9.59033	7.71596	7.48295	12.0629	11.2377	8.87705	4.80234	7.37888	6.29259	13.5345	13.577	10.7851	14.8871	14.4351	5.75323	11.7779	14.5127	5.52749	7.6816	14.6901	11.3585	
