10
5
2
2
20

6	25
1	50
11	25
47	42
3	33

40	12
50	19
49	12
45	9
11	8
25	5
17	28
33	35
2	41
7	15

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

13
15
11
18
13
13
19
18
19
14

0
0
0
0
0

0

0	16.5718	8.5	11.9839	3.58848	18.352	23.3304	21.5626	17.7964	13.8255	21.5173	10.7137	7.77394	10.6026	11.9594	
16.5718	0	20.7423	23.8121	9.36856	10.8904	29.2002	13.3998	17.7709	15.9744	27.2855	13.6686	24.3458	2.3544	19.1187	
8.5	20.7423	0	20.4839	5.65685	9.85195	28.1618	14.3779	16.7325	13.9146	18.0657	2.21371	16.2739	12.671	6.97006	
11.9839	23.8121	20.4839	0	15.5723	33.3441	16.0044	17.7722	16.44	20.6971	22.3842	23.8818	6.41752	26.1665	23.9432	
3.58848	9.36856	5.65685	15.5723	0	14.8904	29.4245	18.0595	21.771	10.237	21.5481	7.87056	11.3624	7.01416	13.3813	
18.352	10.8904	9.85195	33.3441	14.8904	0	7.16777	5.4	6.88052	25.1275	16.884	12.0657	16.903	13.2448	17.0842	
23.3304	29.2002	28.1618	16.0044	29.4245	7.16777	0	1.76777	8.06777	26.6042	26.5178	13.932	22.4219	12.8131	36.2759	
21.5626	13.3998	14.3779	17.7722	18.0595	5.4	1.76777	0	6.3	24.8365	19.5575	12.1642	16.3225	11.0454	16.9206	
17.7964	17.7709	16.7325	16.44	21.771	6.88052	8.06777	6.3	0	24.302	13.2575	18.4642	10.0225	17.3454	35.7778	
13.8255	15.9744	13.9146	20.6971	10.237	25.1275	26.6042	24.8365	24.302	0	11.3111	7.90063	14.2795	17.2512	3.14428	
21.5173	27.2855	18.0657	22.3842	21.5481	16.884	26.5178	19.5575	13.2575	11.3111	0	20.2794	23.2799	27.3408	14.4554	
10.7137	13.6686	2.21371	23.8818	7.87056	12.0657	13.932	12.1642	18.4642	7.90063	20.2794	0	17.4642	11.3142	4.75635	
7.77394	24.3458	16.2739	6.41752	11.3624	16.903	22.4219	16.3225	10.0225	14.2795	23.2799	17.4642	0	28.7784	17.4238	
10.6026	2.3544	12.671	26.1665	7.01416	13.2448	12.8131	11.0454	17.3454	17.2512	27.3408	11.3142	28.7784	0	16.0705	
11.9594	19.1187	6.97006	23.9432	13.3813	17.0842	36.2759	16.9206	35.7778	3.14428	14.4554	4.75635	17.4238	16.0705	0	

0	9.02368	3.1	11.0624	11.0224	18.5401	14.5942	25.3203	21.0652	13.6957	8.82759	4.33267	19.0026	11.8745	4.62294	
9.02368	0	5.92368	13.8861	14.8923	31.0375	37.507	21.6849	35.8471	16.8037	32.0281	12.699	35.3487	7.87819	14.3245	
3.1	5.92368	0	7.96241	9.95606	22.318	17.0369	23.7198	25.0203	10.88	11.9276	6.77529	21.4453	9.91308	7.72294	
11.0624	13.8861	7.96241	0	17.9185	23.4124	29.8819	25.5566	28.5953	18.8424	16.3577	14.7377	24.8874	17.8755	16.3633	
