10
10
2
2
50

6	11
10	43
1	33
14	23
27	48
42	35
42	47
41	23
36	45
43	34

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17

0
0
0
0
0
0
0
0
0
0

0

0	21.3024	7.44514	17.0877	11.5495	22.0872	24.5572	37.3086	19.4975	15.0339	6.35297	8.02027	10.7878	1.7317	2.8	3.5871	10.0605	7.81462	7.78708	10.7933
21.3024	0	13.8572	15.7771	15.948	9.56561	6.44981	26.562	11.5095	10.8243	13.0335	22.7233	16.2703	19.6127	19.4833	15.7994	21.4102	20.1345	16.1852	14.7975
7.44514	13.8572	0	8.06462	26.9738	15.5798	20.307	28.9876	15.3415	19.0576	6.02316	12.044	5.73462	5.75543	10.2451	8.72407	11.323	22.1255	7.08267	5.01462
17.0877	15.7771	8.06462	0	13.9262	13.6152	18.8447	21.87	16.0955	12.7166	2.74357	17.5899	3.77	12.766	9.19338	5.50944	4.43714	10.9563	5.76529	3.05
11.5495	15.948	26.9738	13.9262	0	11.8888	9.62131	28.4069	7.20999	10.6301	10.7283	30.9681	18.9759	10.931	9.65549	7.96241	9.48911	13.1556	15.4688	15.7975
22.0872	9.56561	15.5798	13.6152	11.8888	0	5.28	19.0354	9.60323	1.25865	12.3292	13.1577	11.2852	14.5609	18.5585	20.1865	16.0268	15.3	12.7153	10.5652
24.5572	6.44981	20.307	18.8447	9.62131	5.28	0	22.8198	5.05964	6.12805	19.4833	18.4377	21.3891	19.4303	18.6994	17.5837	19.1104	13.6847	13.3185	15.8452
37.3086	26.562	28.9876	21.87	28.4069	19.0354	22.8198	0	26.1213	17.7767	22.9644	32.7855	27.526	28.6573	28.3203	25.7303	26.3071	23.3057	22.602	24.7284
19.4975	11.5095	15.3415	16.0955	7.20999	9.60323	5.05964	26.1213	0	8.34458	11.4105	29.9737	14.1719	14.3142	22.2975	15.1724	16.6991	18.7444	8.25884	10.9741
15.0339	10.8243	19.0576	12.7166	10.6301	1.25865	6.12805	17.7767	8.34458	0	15.4602	14.4163	18.3726	13.3022	20.5458	16.2708	17.1537	16.5587	13.974	11.8238
6.35297	13.0335	6.02316	2.74357	10.7283	12.3292	19.4833	22.9644	11.4105	15.4602	0	14.0546	2.484	5.7345	4.45894	2.76586	7.18071	7.95906	3.15163	1.764
8.02027	22.7233	12.044	17.5899	30.9681	13.1577	18.4377	32.7855	29.9737	14.4163	14.0546	0	15.2599	6.28856	7.60475	9.2572	14.6174	12.6194	12.3439	14.5399
10.7878	16.2703	5.73462	3.77	18.9759	11.2852	21.3891	27.526	14.1719	18.3726	2.484	15.2599	0	9.05608	8.7133	9.48338	7.02835	7.70434	3.43529	0.72
1.7317	19.6127	5.75543	12.766	10.931	14.5609	19.4303	28.6573	14.3142	13.3022	5.7345	6.28856	9.05608	0	4.5317	2.96864	8.32882	8.16183	6.05538	8.77067
2.8	19.4833	10.2451	9.19338	9.65549	18.5585	18.6994	28.3203	22.2975	20.5458	4.45894	7.60475	8.7133	4.5317	0	1.69307	11.5338	5.01462	9.60144	7.9933
3.5871	15.7994	8.72407	5.50944	7.96241	20.1865	17.5837	25.7303	15.1724	16.2708	2.76586	9.2572	9.48338	2.96864	1.69307	0	11.2975	5.1932	5.9175	4.52986
10.0605	21.4102	11.323	4.43714	9.48911	16.0268	19.1104	26.3071	16.6991	17.1537	7.18071	14.6174	7.02835	8.32882	11.5338	11.2975	0	6.5192	9.02364	6.30835
