10
10
2
2
50

6	11
10	43
1	33
14	23
27	48
42	35
42	47
41	23
36	45
43	34

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17

0
0
0
0
0
0
0
0
0
0

0

0	13.0301	5.36183	2.45962	2.9695	7.61628	14.6552	5.38764	9.55421	6.33587	2.16354	2.83977	5.9484	0.305263	5.46166	0.614224	3.66444	3.719	6.16599	4.79225
13.0301	0	12.0384	4.78254	9.47323	14.1262	17.682	15.9686	10.9418	4.60544	9.98581	19.9979	3.48403	12.4114	8.8071	9.03279	5.98257	11.7607	5.97335	4.64018
5.36183	12.0384	0	7.74031	16.855	6.22286	10.6599	3.61614	9.49457	9.20428	3.53839	1.7931	4.95671	4.32761	6.23209	4.14605	7.82606	7.32335	5.1743	3.80057
2.45962	4.78254	7.74031	0	1.10204	5.02776	7.79458	3.52018	4.80169	2.41992	0.296079	2.04137	1.29851	7.37392	6.62159	8.30119	3.13317	10.2747	1.52371	2.45466
2.9695	9.47323	16.855	1.10204	0	7.24615	2.78001	4.03006	1.46854	7.42362	0.805961	2.55125	5.73425	2.93818	8.62759	8.81108	4.8092	7.30375	4.74651	3.55795
7.61628	14.1262	6.22286	5.02776	7.24615	0	8.16775	3.10399	9.30266	0.286061	5.32384	4.42975	1.40747	6.96426	9.1817	6.0077	10.4434	8.74675	6.55147	9.19217
14.6552	17.682	10.6599	7.79458	2.78001	8.16775	0	13.4698	1.31147	7.88169	9.39077	12.453	9.00309	14.8861	9.19351	13.6033	11.841	7.14667	4.58944	11.3857
5.38764	15.9686	3.61614	3.52018	4.03006	3.10399	13.4698	0	11.1151	3.39005	3.2241	4.96939	5.93047	12.6023	10.1623	8.11627	7.22734	5.64276	6.15567	5.97609
9.55421	10.9418	9.49457	4.80169	1.46854	9.30266	1.31147	11.1151	0	8.89216	2.2745	9.82459	5.76729	4.40672	10.505	13.5797	4.88743	5.83521	3.27797	4.6517
6.33587	4.60544	9.20428	2.41992	7.42362	0.286061	7.88169	3.39005	8.89216	0	6.72625	4.71581	1.1214	9.7844	6.44448	5.72164	8.77186	11.2309	3.61073	2.27755
2.16354	9.98581	3.53839	0.296079	0.805961	5.32384	9.39077	3.2241	2.2745	6.72625	0	1.74529	1.59459	2.4688	5.18351	2.77776	4.00323	5.88254	1.81979	2.75199
2.83977	19.9979	1.7931	2.04137	2.55125	4.42975	12.453	4.96939	9.82459	4.71581	1.74529	0	10.075	2.53451	4.75195	2.35295	5.40317	13.811	8.0097	4.49727
5.9484	3.48403	4.95671	1.29851	5.73425	1.40747	9.00309	5.93047	5.76729	1.1214	1.59459	10.075	0	9.96465	3.58768	6.84305	4.09878	4.67893	2.48932	1.15615
0.305263	12.4114	4.32761	7.37392	2.93818	6.96426	14.8861	12.6023	4.40672	9.7844	2.4688	2.53451	9.96465	0	5.76693	0.919487	9.08479	4.02427	7.47533	5.09752
5.46166	8.8071	6.23209	6.62159	8.62759	9.1817	9.19351	10.1623	10.505	6.44448	5.18351	4.75195	3.58768	5.76693	0	6.07589	10.4723	5.95431	3.80526	2.43153
0.614224	9.03279	4.14605	8.30119	8.81108	6.0077	13.6033	8.11627	13.5797	5.72164	2.77776	2.35295	6.84305	0.919487	6.07589	0	3.05022	4.33323	4.65968	5.40648
3.66444	5.98257	7.82606	3.13317	4.8092	10.4434	11.841	7.22734	4.88743	8.77186	4.00323	5.40317	4.09878	9.08479	10.4723	3.05022	0	9.9897	1.60946	2.98319
3.719	11.7607	7.32335	10.2747	7.30375	8.74675	7.14667	5.64276	5.83521	11.2309	5.88254	13.811	4.67893	4.02427	5.95431	4.33323	9.9897	0	4.89651	3.52278
6.16599	5.97335	5.1743	1.52371	4.74651	6.55147	4.58944	6.15567	3.27797	3.61073	1.81979	8.0097	2.48932	7.47533	3.80526	4.65968	1.60946	4.89651	0	1.37373
4.79225	4.64018	3.80057	2.45466	3.55795	9.19217	11.3857	5.97609	4.6517	2.27755	2.75199	4.49727	1.15615	5.09752	2.43153	5.40648	2.98319	3.52278	1.37373	0
																			
0	13.3368	8.04949	10.6106	10.1434	10.8551	11.2694	7.52376	8.66853	11.5495	6.27024	1.15476	1.52196	4.52117	5.87278	3.93387	6.58435	5.66054	3.22868	1.33095
13.3368	0	1.0433	2.59669	13.6631	17.3605	7.73902	15.8447	15.0117	10.9437	1.86635	22.6408	5.2184	3.61541	6.0247	3.99066	6.40843	7.71474	2.28246	4.97667
8.04949	1.0433	0	10.602	14.7064	8.7494	6.69572	8.22314	7.39015	8.61937	2.90965	14.6707	4.1751	10.5679	5.86415	9.93767	5.36514	9.34787	4.12223	4.36612
10.6106	2.59669	10.602	0	11.9723	4.67088	6.51038	8.7314	2.48433	7.81146	0.730343	11.279	6.51755	2.47941	4.73787	2.85465	4.50934	7.70163	1.14645	4.96355
10.1434	13.6631	14.7064	11.9723	0	11.6745	13.514	15.735	9.48794	16.9888	15.5294	11.7653	14.4849	3.93058	6.27492	5.5402	11.513	2.79121	7.42702	11.9415
10.8551	17.3605	8.7494	4.67088	11.6745	0	2.05368	7.33778	2.18655	0.228321	8.31348	10.9612	14.071	17.2674	12.321	12.9711	3.48256	17.3714	8.09304	9.5729
11.2694	7.73902	6.69572	6.51038	13.514	2.05368	0	9.39145	4.02605	2.282	13.8725	13.0148	10.1295	16.4422	12.5599	12.5414	6.05107	18.0922	11.8362	9.93844
7.52376	15.8447	8.22314	8.7314	15.735	7.33778	9.39145	0	4.88302	6.11224	7.75766	10.8774	6.38383	14.4452	17.8413	5.63335	2.858	8.38234	8.09055	6.19281
8.66853	15.0117	7.39015	2.48433	9.48794	2.18655	4.02605	4.88302	0	2.41487	3.21467	9.82329	7.57737	13.1897	7.2222	6.59755	2.02502	12.2726	5.55015	7.27842
11.5495	10.9437	8.61937	7.81146	16.9888	0.228321	2.282	6.11224	2.41487	0	8.28083	11.1895	10.4096	10.8506	13.348	7.82677	3.25424	12.5005	7.86472	8.50764
6.27024	1.86635	2.90965	0.730343	15.5294	8.31348	13.8725	7.75766	3.21467	8.28083	0	7.36839	3.86784	1.74906	4.15835	2.12431	6.69684	2.88844	0.416112	2.31385
1.15476	22.6408	14.6707	11.279	11.7653	10.9612	13.0148	10.8774	9.82329	11.1895	7.36839	0	5.02915	5.67593	7.02753	5.24408	9.81662	7.99307	10.9638	2.4857
1.52196	5.2184	4.1751	6.51755	14.4849	14.071	10.1295	6.38383	7.57737	10.4096	3.86784	5.02915	0	6.43757	5.13638	2.79395	5.44443	8.08754	2.08875	0.191018
4.52117	3.61541	10.5679	2.47941	3.93058	17.2674	16.4422	14.4452	13.1897	10.8506	1.74906	5.67593	6.43757	0	4.62309	3.87337	9.17667	1.13937	2.16518	4.88357
5.87278	6.0247	5.86415	4.73787	6.27492	12.321	12.5599	17.8413	7.2222	13.348	4.15835	7.02753	5.13638	4.62309	0	6.2327	10.9074	3.48371	4.57447	5.32739
3.93387	3.99066	9.93767	2.85465	5.5402	12.9711	12.5414	5.63335	6.59755	7.82677	2.12431	5.24408	2.79395	3.87337	6.2327	0	4.57253	2.74899	2.54042	2.60293
6.58435	6.40843	5.36514	4.50934	11.513	3.48256	6.05107	2.858	2.02502	3.25424	6.69684	9.81662	5.44443	9.17667	10.9074	4.57253	0	7.32152	7.15114	5.25341
5.66054	7.71474	9.34787	7.70163	2.79121	17.3714	18.0922	8.38234	12.2726	12.5005	2.88844	7.99307	8.08754	1.13937	3.48371	2.74899	7.32152	0	4.12521	5.35192
3.22868	2.28246	4.12223	1.14645	7.42702	8.09304	11.8362	8.09055	5.55015	7.86472	0.416112	10.9638	2.08875	2.16518	4.57447	2.54042	7.15114	4.12521	0	1.89774
1.33095	4.97667	4.36612	4.96355	11.9415	9.5729	9.93844	6.19281	7.27842	8.50764	2.31385	2.4857	0.191018	4.88357	5.32739	2.60293	5.25341	5.35192	1.89774	0
																			
0	4.78331	6.77135	1.22854	3.33887	8.28352	9.4537	4.904	8.89122	5.85443	7.60304	3.01737	1.69955	2.55066	3.87694	4.04609	7.67345	9.20596	5.79628	7.71105
4.78331	0	7.29645	6.01184	6.39969	12.009	13.1123	6.50799	8.55093	8.91526	3.66985	7.80068	5.56299	5.42336	4.09709	5.31082	10.7343	16.9024	5.99639	7.60137
6.77135	7.29645	0	6.92795	11.5568	6.43574	13.3438	8.82734	9.45578	11.8885	2.45024	11.607	2.51146	2.30471	2.29149	0.809279	7.37308	5.70579	0.392187	1.0893
1.22854	6.01184	6.92795	0	4.56741	9.51206	15.9597	3.67546	10.1198	7.34228	2.36416	4.17361	0.471016	3.7792	4.6621	7.19061	7.02348	5.34389	2.59029	1.86947
3.33887	6.39969	11.5568	4.56741	0	2.95125	6.25061	8.16156	5.36777	2.51556	5.56762	6.35624	7.46076	5.88953	7.23585	7.20858	4.33457	14.39	10.216	10.5473
8.28352	12.009	6.43574	9.51206	2.95125	0	1.17018	7.98949	3.28789	0.435689	7.26743	6.24733	7.30695	7.12189	10.722	5.62646	3.57689	12.3101	16.3227	5.82588
9.4537	13.1123	13.3438	15.9597	6.25061	1.17018	0	9.15967	3.43363	1.60587	8.31471	7.41751	6.05415	11.4781	11.5636	6.40468	4.74707	15.6094	5.35281	4.6557
4.904	6.50799	8.82734	3.67546	8.16156	7.98949	9.15967	0	7.71922	8.42518	2.83814	6.81577	4.14648	10.1915	6.82761	4.4791	11.5664	11.6529	7.48654	10.1188
8.89122	8.55093	9.45578	10.1198	5.36777	3.28789	3.43363	7.71922	0	2.8522	4.88108	11.9086	3.34062	11.4419	8.87056	3.69115	7.9023	12.9098	2.63929	1.94217
5.85443	8.91526	11.8885	7.34228	2.51556	0.435689	1.60587	8.42518	2.8522	0	7.73328	6.68302	6.87126	10.5574	13.7586	6.06215	4.01258	11.7441	8.99053	4.79437
7.60304	3.66985	2.45024	2.36416	5.56762	7.26743	8.31471	2.83814	4.88108	7.73328	0	8.46417	1.89314	3.13639	3.98948	1.64096	8.44561	6.76601	4.01241	3.29159
3.01737	7.80068	11.607	4.17361	6.35624	6.24733	7.41751	6.81577	11.9086	6.68302	8.46417	0	4.64463	5.56803	4.47469	8.81169	9.82422	12.151	6.374	10.8038
1.69955	5.56299	2.51146	0.471016	7.46076	7.30695	6.05415	4.14648	3.34062	6.87126	1.89314	4.64463	0	7.65141	4.01858	3.14743	6.55247	4.87287	2.09556	1.39845
2.55066	5.42336	2.30471	3.7792	5.88953	7.12189	11.4781	10.1915	11.4419	10.5574	3.13639	5.56803	7.65141	0	1.32628	1.49543	5.50734	11.5353	3.22558	3.24441
3.87694	4.09709	2.29149	4.6621	7.23585	10.722	11.5636	6.82761	8.87056	13.7586	3.98948	4.47469	4.01858	1.32628	0	2.82171	6.83362	12.6395	1.89931	2.59642
4.04609	5.31082	0.809279	7.19061	7.20858	5.62646	6.40468	4.4791	3.69115	6.06215	1.64096	8.81169	3.14743	1.49543	2.82171	0	6.85013	6.51507	1.20147	1.74898
7.67345	10.7343	7.37308	7.02348	4.33457	3.57689	4.74707	11.5664	7.9023	4.01258	8.44561	9.82422	6.55247	5.50734	6.83362	6.85013	0	11.4253	7.76527	7.95092
9.20596	16.9024	5.70579	5.34389	14.39	12.3101	15.6094	11.6529	12.9098	11.7441	6.76601	12.151	4.87287	11.5353	12.6395	6.51507	11.4253	0	6.09797	6.27132
5.79628	5.99639	0.392187	2.59029	10.216	16.3227	5.35281	7.48654	2.63929	8.99053	4.01241	6.374	2.09556	3.22558	1.89931	1.20147	7.76527	6.09797	0	0.697114
7.71105	7.60137	1.0893	1.86947	10.5473	5.82588	4.6557	10.1188	1.94217	4.79437	3.29159	10.8038	1.39845	3.24441	2.59642	1.74898	7.95092	6.27132	0.697114	0
																			
0	7.42443	7.35152	4.51612	7.24487	7.71841	10.4075	8.52225	8.61355	7.99491	7.09067	3.13697	4.94943	1.64432	10.0115	0.537018	3.94984	7.29242	5.68791	4.65899
7.42443	0	7.56324	4.85788	5.35133	17.6011	8.51392	10.0092	10.2231	10.2008	5.3437	9.99966	3.05588	7.72967	12.2997	9.71107	9.00725	8.45936	3.79436	2.76544
7.35152	7.56324	0	5.70363	10.9347	6.4794	7.47089	9.03766	7.80904	9.30195	4.6715	3.68985	2.87611	5.1825	12.1406	4.96707	1.55425	5.55527	1.91539	2.94431
4.51612	4.85788	5.70363	0	3.63559	6.6755	8.11363	4.81729	9.82282	9.22239	0.485823	4.36445	2.6556	2.8718	11.4862	4.85319	4.14938	3.09984	3.24194	2.36515
7.24487	5.35133	10.9347	3.63559	0	8.0359	8.33436	6.65866	9.8705	10.0213	3.203	9.82011	2.87633	6.50739	12.2745	8.48878	7.78497	5.81702	3.61481	2.58589
7.71841	17.6011	6.4794	6.6755	8.0359	0	4.96713	1.37724	4.58908	1.37773	5.70871	7.56674	10.8003	6.07409	13.1194	8.33797	4.92515	8.80369	8.94579	8.62097
10.4075	8.51392	7.47089	8.11363	8.33436	4.96713	0	4.45917	1.24734	3.5894	9.35791	5.36653	6.03892	9.93999	22.569	9.32947	5.91664	11.4424	6.77739	5.74847
8.52225	10.0092	9.03766	4.81729	6.65866	1.37724	4.45917	0	3.21184	2.75497	4.33147	7.33103	7.53417	6.87793	11.7421	10.8962	6.30239	6.94548	7.08758	7.24373
8.61355	10.2231	7.80904	9.82282	9.8705	4.58908	1.24734	3.21184	0	4.83673	7.54331	4.11919	7.7481	5.61184	12.5699	12.764	7.16398	13.1516	8.48658	6.99581
7.99491	10.2008	9.30195	9.22239	10.0213	1.37773	3.5894	2.75497	4.83673	0	7.56741	7.84325	7.72583	6.3506	22.5849	16.1175	6.30288	11.9987	8.46431	7.43539
7.09067	5.3437	4.6715	0.485823	3.203	5.70871	9.35791	4.33147	7.54331	7.56741	0	8.70727	3.89988	3.35762	11.0004	5.33901	4.6352	2.61401	2.75611	2.85098
3.13697	9.99966	3.68985	4.36445	9.82011	7.56674	5.36653	7.33103	4.11919	7.84325	8.70727	0	6.56595	1.49265	8.45074	5.03137	5.2441	7.14076	5.60524	7.08851
4.94943	3.05588	2.87611	2.6556	2.87633	10.8003	6.03892	7.53417	7.7481	7.72583	3.89988	6.56595	0	5.8863	12.2941	8.4653	4.43036	5.98436	1.31936	0.290442
1.64432	7.72967	5.1825	2.8718	6.50739	6.07409	9.93999	6.87793	5.61184	6.3506	3.35762	1.49265	5.8863	0	9.9434	2.18134	7.02117	5.6481	6.62478	5.23695
10.0115	12.2997	12.1406	11.4862	12.2745	13.1194	22.569	11.7421	12.5699	22.5849	11.0004	8.45074	12.2941	9.9434	0	9.47446	12.8873	13.6144	13.7565	12.5845
0.537018	9.71107	4.96707	4.85319	8.48878	8.33797	9.32947	10.8962	12.764	16.1175	5.33901	5.03137	8.4653	2.18134	9.47446	0	3.41282	9.9398	7.26809	5.196
3.94984	9.00725	1.55425	4.14938	7.78497	4.92515	5.91664	6.30239	7.16398	6.30288	4.6352	5.2441	4.43036	7.02117	12.8873	3.41282	0	6.52698	3.46964	5.56094
