20
5
2
3
30

6	11
10	43
1	33
14	23
27	48

12	21
1	2
11	28
2	10
14	5
10	12
23	24
24	11
8	30
11	27
29	42
26	47
30	36
37	28
31	27
42	35
42	47
41	23
36	45
43	34

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

11
15
11
14
17
13
14
15
13
17
16
18
12
19
18
15
16
14
20
14

0
0
0
0
0

0

0	22.5896	10.6021	5.46802	8.93426	3.14871	4.42712	6.82567	4.82403	4.48575	2.30894	6.20627	3.6	11.0518	6.49423	10.5786	9.30196	11.6243	16.4595	5.93633	15.3953	12.8429	8.62891	17.5157	13.6115	
22.5896	0	5.91959	16.3049	13.528	21.4916	22.3496	12.8514	23.3901	29.9723	25.8507	16.2248	12.9217	10.1278	11.0508	13.8605	15.1321	10.8067	19.6297	17.236	11.2876	11.0719	14.7235	8.60535	14.4052	
10.6021	5.91959	0	11.2196	8.5522	8.47676	16.43	5.39124	18.1872	17.4978	17.6692	11.249	7.00209	10.8258	5.13124	7.94094	10.8564	5.83095	12.2946	12.2603	9.44343	13.373	9.74771	11.2924	13.7689	
5.46802	16.3049	11.2196	0	13.4362	2.31931	17.0706	5.01462	13.9399	10.8	5.45396	11.7828	4.21753	6.17709	5.27462	11.8855	14.2214	10.6207	7.53191	4.19142	15.7995	23.2494	6.884	13.2612	11.8517	
8.93426	13.528	8.5522	13.4362	0	9.6817	13.3614	6.59618	13.7583	21.1343	11.2432	6.3878	11.1843	12.2335	6.33618	1.64438	0.367696	2.72125	5.998	9.15057	5.22881	3.90866	6.63801	6.37523	4.67726	
3.14871	21.4916	8.47676	2.31931	9.6817	0	7.57583	3.60552	7.97275	5.31145	3.13465	9.35499	6.53685	7.57095	3.34552	14.2069	16.5407	13.403	9.85122	6.51073	15.8316	24.9117	9.66628	9.50669	10.5141	
4.42712	22.3496	16.43	17.0706	13.3614	7.57583	0	19.3773	8.86848	6.27058	6.73606	10.6334	8.02712	23.6937	19.1173	24.3709	32.3041	16.21	17.0045	10.3634	31.4752	28.3556	29.2474	25.2785	40.0667	
6.82567	12.8514	5.39124	5.01462	6.59618	3.60552	19.3773	0	14.7834	15.8146	6.8116	7.96894	9.23215	3.894	0.26	12.7124	18.7493	12.3693	12.5465	9.20604	7.38865	20.3037	16.2861	6.42117	6.8371	
4.82403	23.3901	18.1872	13.9399	13.7583	7.97275	8.86848	14.7834	0	5.98	7.13297	6.81449	8.42403	14.8252	16.8736	11.5579	23.5609	12.2325	16.7139	9.74849	17.1331	28.7525	12.4411	21.3989	28.9164	
4.48575	29.9723	17.4978	10.8	21.1343	5.31145	6.27058	15.8146	5.98	0	2.17681	12.7945	10.4957	16.9771	17.9	15.0875	21.3124	19.504	10.7339	14.9914	22.5191	26.4514	15.9204	23.1653	21.5102	
2.30894	25.8507	17.6692	5.45396	11.2432	3.13465	6.73606	6.8116	7.13297	2.17681	0	8.51521	5.90894	16.4808	6.48016	29.4174	21.4838	14.0918	12.9107	8.24527	24.3224	26.2374	26.6931	23.1488	23.5096	
6.20627	16.2248	11.249	11.7828	6.3878	9.35499	10.6334	7.96894	6.81449	12.7945	8.51521	0	9.80627	11.8629	8.22894	4.74342	7.65889	5.41805	9.09704	10.0819	9.03053	10.1755	9.33481	11.1509	10.8702	
3.6	12.9217	7.00209	4.21753	11.1843	6.53685	8.02712	9.23215	8.42403	10.4957	5.90894	9.80627	0	7.45185	11.3175	13.7321	10.8167	12.833	11.7494	8.40895	17.0742	25.44	21.3737	14.7577	17.9515	
