20
5
2
3
40

6	25
1	50
11	25
47	42
3	33

22	35
37	29
8	32
40	14
47	10
42	35
5	14
4	36
42	25
29	13
40	12
50	19
49	12
45	9
11	8
25	5
17	28
33	35
2	41
7	15

150

1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308
1.79769e+308

14
17
16
17
17
12
20
15
15
12
13
15
11
18
13
13
19
18
19
14

0
0
0
0
0

0

0	5.97665	3.27536	8.78576	4.60443	4.14243	3.35464	3.70703	3.87882	3.83817	4.4538	1.61636	3.54868	4.58424	8.13416	3.33108	5.85853	5.42709	6.01816	5.4266	11.9222	3.86957	7.07812	7.47312	2.06039	
5.97665	0	2.76333	5.55355	1.37222	2.76362	6.6362	3.5671	9.49274	7.50331	7.37552	7.02213	3.35737	3.99856	3.80938	5.29528	5.27284	8.9077	13.8041	7.82798	11.8726	6.30275	6.16319	6.01092	6.10608	
3.27536	2.76333	0	5.57244	1.39111	6.05506	6.63	1.40635	3.63165	2.6364	7.41443	2.23806	3.86136	2.89841	9.32794	4.57214	10.3123	4.39839	4.37243	2.15124	11.4169	0.594214	3.51394	7.27248	2.68209	
8.78576	5.55355	5.57244	0	4.18133	6.9267	11.3153	6.37621	12.2215	10.832	6.83769	9.83124	6.65158	10.459	8.48843	11.7558	11.7333	11.7638	10.5246	11.0239	18.3331	12.7632	12.5842	3.67941	8.91519	
4.60443	1.37222	1.39111	4.18133	0	3.064	7.95907	2.19488	8.85086	5.45617	8.80554	3.62917	2.47025	5.37078	11.1697	7.93551	12.2977	9.46063	12.457	3.54235	16.5267	1.98532	4.30247	6.39469	4.73386	
4.14243	2.76362	6.05506	6.9267	3.064	0	3.87258	7.17154	5.66359	4.73969	4.6119	3.41413	0.593751	6.76218	1.04576	5.24677	10.9869	5.07302	5.04706	5.06436	3.38223	5.46084	6.0988	3.24729	9.26173	
3.35464	6.6362	6.63	11.3153	7.95907	3.87258	0	9.44197	1.79101	3.45074	6.30928	4.971	4.46633	3.92912	4.91834	2.33874	5.20341	3.78408	3.48787	8.93694	7.5869	4.82844	9.24604	7.11987	6.21638	
3.70703	3.5671	1.40635	6.37621	2.19488	7.17154	9.44197	0	5.5086	4.51336	4.73191	2.09067	4.66513	4.77536	8.2173	6.09748	7.96904	5.90139	9.34783	3.55759	8.47828	2.00056	2.10759	8.67883	2.5347	
3.87882	9.49274	3.63165	12.2215	8.85086	5.66359	1.79101	5.5086	0	1.05481	4.51827	4.55454	10.5228	1.84446	5.35081	0.547732	7.37744	2.93607	1.69687	9.61099	10.1717	3.03743	7.14258	7.67655	6.85568	
3.83817	7.50331	2.6364	10.832	5.45617	4.73969	3.45074	4.51336	1.05481	0	2.10517	4.14406	5.33344	1.80381	5.26288	0.507082	6.24724	0.333336	0.307373	6.21629	7.35186	2.04219	6.26888	7.98698	6.81503	
4.4538	7.37552	7.41443	6.83769	8.80554	4.6119	6.30928	4.73191	4.51827	2.10517	0	5.58256	5.20565	4.24784	5.65766	5.066	5.52212	1.77183	3.01104	9.56566	8.99501	6.55203	2.62432	3.15828	12.0632	
1.61636	7.02213	2.23806	9.83124	3.62917	3.41413	4.971	2.09067	4.55454	4.14406	5.58256	0	2.82038	5.30354	8.80989	4.00681	12.6544	3.81072	5.04993	4.3893	12.0148	2.83228	4.19826	6.74482	0.44403	
3.54868	3.35737	3.86136	6.65158	2.47025	0.593751	4.46633	4.66513	10.5228	5.33344	5.20565	2.82038	0	8.13293	1.63951	6.8272	13.4466	6.63111	12.2196	5.65811	13.9559	6.05459	6.69255	3.84104	3.26441	
4.58424	3.99856	2.89841	10.459	5.37078	6.76218	3.92912	4.77536	1.84446	1.80381	4.24784	5.30354	8.13293	0	6.09981	1.29673	1.27428	4.90914	3.9838	11.2032	7.87408	2.30419	6.87216	7.40613	7.60467	
8.13416	3.80938	9.32794	8.48843	11.1697	1.04576	4.91834	8.2173	5.35081	5.26288	5.65766	8.80989	1.63951	6.09981	0	4.80308	7.47495	5.59622	5.57025	6.11012	2.33647	6.5066	7.14456	4.29305	9.26078	
